Symbol,Direction,Entry Price,Max Size,Max Size USDT,Realized PnL,Realized PnL %,Open Time,Close Time,Runup,Drawdown,Open_Time_UTC,Close_Time_UTC,Open_Time_KST,Close_Time_KST,Open_Time_KST_Str,Close_Time_KST_Str,PnL_Value,PnL_Sign,PnL_Numeric,Size_USDT_Numeric,Size_USDT_Abs,Cumulative_PnL,Period_Cumulative_PnL
MOODENGUSDT,Long,0.1 USDT,"1,145,796","114,705.64 USDT","-10,819.43 USDT",-9.43 %,10/15/2024 18:55 UTC,10/16/2024 01:12 UTC,,,2024-10-15 18:55:00,2024-10-16 01:12:00,2024-10-16 03:55:00,2024-10-16 10:12:00,2024-10-16 03:55 KST,2024-10-16 10:12 KST,10819.43,-1,-10819.43,114705.64,114705.64,77623.97999999998,77623.97999999998
BTCUSDT,Long,"65,662.9 USDT",9.066,"595,299.85 USDT","8,616 USDT",1.45 %,10/23/2024 09:14 UTC,10/24/2024 00:46 UTC,,,2024-10-23 09:14:00,2024-10-24 00:46:00,2024-10-23 18:14:00,2024-10-24 09:46:00,2024-10-23 18:14 KST,2024-10-24 09:46 KST,8616.0,1,8616.0,595299.85,595299.85,86239.97999999998,86239.97999999998
MOODENGUSDT,Long,0.163 USDT,"2,081,508","339,827.00 USDT","-31,070.06 USDT",-9.14 %,10/25/2024 10:37 UTC,11/03/2024 15:29 UTC,,,2024-10-25 10:37:00,2024-11-03 15:29:00,2024-10-25 19:37:00,2024-11-04 00:29:00,2024-10-25 19:37 KST,2024-11-04 00:29 KST,31070.06,-1,-31070.06,339827.0,339827.0,55169.919999999984,55169.919999999984
ARKMUSDT,Long,1.436 USDT,"186,940","268,445.84 USDT","6,861 USDT",2.56 %,10/25/2024 23:21 UTC,11/03/2024 15:29 UTC,,,2024-10-25 23:21:00,2024-11-03 15:29:00,2024-10-26 08:21:00,2024-11-04 00:29:00,2024-10-26 08:21 KST,2024-11-04 00:29 KST,6861.0,1,6861.0,268445.84,268445.84,62030.919999999984,62030.919999999984
GOATUSDT,Long,1.063 USDT,"505,877","537,595.49 USDT","-26,052.09 USDT",-4.85 %,11/17/2024 22:09 UTC,11/20/2024 16:24 UTC,,,2024-11-17 22:09:00,2024-11-20 16:24:00,2024-11-18 07:09:00,2024-11-21 01:24:00,2024-11-18 07:09 KST,2024-11-21 01:24 KST,26052.09,-1,-26052.09,537595.49,537595.49,35978.82999999999,35978.82999999999
1000PEPEUSDT,Long,0.019 USDT,"1,382,100","26,150.99 USDT",708.50 USDT,2.71 %,11/19/2024 22:27 UTC,11/20/2024 16:25 UTC,,,2024-11-19 22:27:00,2024-11-20 16:25:00,2024-11-20 07:27:00,2024-11-21 01:25:00,2024-11-20 07:27 KST,2024-11-21 01:25 KST,708.5,1,708.5,26150.99,26150.99,36687.32999999999,36687.32999999999
1000PEPEUSDT,Long,0.019 USDT,"691,000","12,830.49 USDT",-132.15 USDT,-1.03 %,11/20/2024 18:01 UTC,11/20/2024 19:25 UTC,,,2024-11-20 18:01:00,2024-11-20 19:25:00,2024-11-21 03:01:00,2024-11-21 04:25:00,2024-11-21 03:01 KST,2024-11-21 04:25 KST,132.15,-1,-132.15,12830.49,12830.49,36555.179999999986,36555.179999999986
AEROUSDT,Long,1.294 USDT,"23,923","30,953.97 USDT","11,346 USDT",36.65 %,11/22/2024 00:38 UTC,12/04/2024 23:30 UTC,,,2024-11-22 00:38:00,2024-12-04 23:30:00,2024-11-22 09:38:00,2024-12-05 08:30:00,2024-11-22 09:38 KST,2024-12-05 08:30 KST,11346.0,1,11346.0,30953.97,30953.97,47901.179999999986,47901.179999999986
GRASSUSDT,Long,1.97 USDT,"15,000","29,556.00 USDT","20,036 USDT",67.79 %,11/22/2024 09:09 UTC,12/01/2024 10:40 UTC,,,2024-11-22 09:09:00,2024-12-01 10:40:00,2024-11-22 18:09:00,2024-12-01 19:40:00,2024-11-22 18:09 KST,2024-12-01 19:40 KST,20036.0,1,20036.0,29556.0,29556.0,67937.18,67937.18
ARUSDT,Long,19.529 USDT,"3,144.6","61,410.89 USDT","22,093 USDT",35.98 %,11/25/2024 22:30 UTC,12/04/2024 23:30 UTC,,,2024-11-25 22:30:00,2024-12-04 23:30:00,2024-11-26 07:30:00,2024-12-05 08:30:00,2024-11-26 07:30 KST,2024-12-05 08:30 KST,22093.0,1,22093.0,61410.89,61410.89,90030.18,90030.18
