Symbol,Direction,Entry Price,Max Size,Max Size USDT,Realized PnL,Realized PnL %,Open Time,Close Time,Runup,Drawdown
FARTCOINUSDT,Long,0.837 USDT,"357,751.3","299,474.92 USDT","8,580 USDT",2.87 %,12/21/2024 08:03 UTC,12/21/2024 12:20 UTC,11.81 % 0.94 USDT,-3.24 % 0.81 USDT
BTCUSDT,Long,"94,035.497 USDT",10.643,"1,000,819.80 USDT","15,916 USDT",1.59 %,12/03/2024 13:53 UTC,12/03/2024 15:02 UTC,"1.66 % 95,598 USDT","-0.46 % 93,605 USDT"
CRVUSDT,Long,0.405 USDT,"370,370.3","149,999.97 USDT","-1,941.30 USDT",-1.29 %,11/21/2024 19:01 UTC,11/21/2024 19:39 UTC,0.74 % 0.41 USDT,-1.73 % 0.40 USDT
UNIUSDT,Long,9.372 USDT,"34,500","323,322.57 USDT","-8,322.12 USDT",-2.57 %,11/21/2024 19:00 UTC,11/21/2024 19:39 UTC,2.43 % 9.60 USDT,-2.85 % 9.10 USDT
CAKEUSDT,Long,1.956 USDT,"1,697","3,318.82 USDT",2.76 USDT,0.08 %,11/21/2024 19:02 UTC,11/21/2024 19:03 UTC,0.21 % 1.96 USDT,
IOUSDT,Long,2.422 USDT,"103,135.6","249,830.94 USDT","1,754 USDT",0.70 %,11/18/2024 16:11 UTC,11/18/2024 16:47 UTC,3.12 % 2.50 USDT,-0.59 % 2.41 USDT
BTCUSDT,Long,"72,893.3 USDT",6.858,"499,902.25 USDT","3,180 USDT",0.64 %,11/06/2024 08:23 UTC,11/06/2024 08:56 UTC,"0.83 % 73,499 USDT","-0.20 % 72,746 USDT"
BTCUSDT,Long,"68,919.9 USDT",14.532,"1,001,543.99 USDT","5,847 USDT",0.58 %,11/05/2024 19:59 UTC,11/05/2024 21:11 UTC,"1.03 % 69,626 USDT","-0.19 % 68,786 USDT"
1000BONKUSDT,Long,0.021 USDT,"11,751,433","250,023.49 USDT","-1,054.60 USDT",-0.42 %,10/26/2024 11:04 UTC,10/27/2024 21:21 UTC,1.20 % 0.02 USDT,-3.12 % 0.02 USDT
SOLUSDT,Long,168.831 USDT,"5,921","999,647.10 USDT","47,190 USDT",4.72 %,10/26/2024 05:44 UTC,10/27/2024 21:19 UTC,5.28 % 177.75 USDT,-1.03 % 167.10 USDT
WIFUSDT,Long,2.32 USDT,"107,800.4","250,075.37 USDT","14,711 USDT",5.88 %,10/26/2024 05:42 UTC,10/27/2024 21:18 UTC,6.26 % 2.47 USDT,-0.62 % 2.31 USDT
1000PEPEUSDT,Long,0.009 USDT,"27,764,204","249,574.12 USDT","1,727 USDT",0.69 %,10/26/2024 05:32 UTC,10/27/2024 21:17 UTC,2.57 % 0.01 USDT,-2.60 % 0.01 USDT
POPCATUSDT,Long,1.489 USDT,"168,327","250,588.40 USDT","6,227 USDT",2.49 %,10/26/2024 10:28 UTC,10/27/2024 21:17 UTC,3.78 % 1.54 USDT,-5.31 % 1.41 USDT
GOATUSDT,Long,0.651 USDT,"386,520","251,623.08 USDT","7,409 USDT",2.94 %,10/25/2024 18:05 UTC,10/25/2024 19:29 UTC,6.76 % 0.70 USDT,-2.15 % 0.64 USDT
BTCUSDT,Long,"62,171.236 USDT",32.172,"2,000,173.02 USDT","100,373 USDT",5.02 %,10/01/2024 14:00 UTC,10/15/2024 15:05 UTC,"9.30 % 67,953 USDT","-5.26 % 58,900 USDT"
SOLUSDT,Long,139 USDT,"1,798","249,922.00 USDT","32,420 USDT",12.97 %,10/02/2024 19:21 UTC,10/15/2024 00:16 UTC,14.39 % 159.00 USDT,-4.32 % 133.00 USDT
1000PEPEUSDT,Long,0.01 USDT,"51,537,455","499,959.09 USDT","59,538 USDT",11.91 %,10/09/2024 20:41 UTC,10/15/2024 00:14 UTC,14.40 % 0.01 USDT,-9.29 % 0.01 USDT
AVAXUSDT,Long,27.04 USDT,"18,490","499,966.15 USDT","40,571 USDT",8.11 %,10/02/2024 19:18 UTC,10/14/2024 23:28 UTC,9.96 % 29.73 USDT,-11.74 % 23.87 USDT
DOGEUSDT,Long,0.104 USDT,"2,408,941","249,903.54 USDT","27,953 USDT",11.19 %,10/10/2024 18:04 UTC,10/14/2024 19:47 UTC,12.49 % 0.12 USDT,-0.65 % 0.10 USDT
BNBUSDT,Long,537.78 USDT,467.28,"251,293.84 USDT","19,698 USDT",7.84 %,10/02/2024 19:23 UTC,10/14/2024 09:46 UTC,9.12 % 586.80 USDT,-0.81 % 533.40 USDT
CRVUSDT,Long,0.25 USDT,"980,000","244,807.82 USDT","7,493 USDT",3.06 %,10/02/2024 19:10 UTC,10/04/2024 15:06 UTC,5.28 % 0.26 USDT,-1.52 % 0.25 USDT
BTCUSDT,Long,"61,157.621 USDT",32.815,"2,006,887.34 USDT","24,255 USDT",1.21 %,09/18/2024 18:00 UTC,09/19/2024 04:30 UTC,"2.28 % 62,555 USDT","-2.82 % 59,430 USDT"
BTCUSDT,Long,"56,651.276 USDT",26.475,"1,499,842.54 USDT","-42,759.58 USDT",-2.85 %,09/06/2024 12:48 UTC,09/06/2024 14:25 UTC,"0.62 % 57,000 USDT","-3.11 % 54,890 USDT"
BTCUSDT,Long,"56,999.251 USDT",21.927,"1,249,822.57 USDT",450.24 USDT,0.04 %,09/05/2024 13:44 UTC,09/05/2024 14:30 UTC,"0.53 % 57,300 USDT","-0.72 % 56,587 USDT"
BTCUSDT,Long,"59,669.31 USDT",84.912,"5,066,640.41 USDT","-265,929.33 USDT",-5.25 %,08/30/2024 14:59 UTC,09/04/2024 10:30 UTC,"0.20 % 59,790 USDT","-6.90 % 55,555 USDT"
