Symbol,Direction,Entry Price,Max Size,Max Size USDT,Realized PnL,Realized PnL %,Open Time,Close Time,Runup,Drawdown
BERAUSDT,Long,7.799 USDT,"6,424.3","50,102.44 USDT","3,464 USDT",6.91 %,02/28/2025 04:03 UTC,03/01/2025 09:34 UTC,14.68 % 8.94 USDT,-0.23 % 7.78 USDT
SUSDT,Long,0.679 USDT,"60,275","39,970.34 USDT",1.29 USDT,0.00 %,02/28/2025 14:43 UTC,03/01/2025 09:34 UTC,1.52 % 0.69 USDT,-2.95 % 0.66 USDT
TIAUSDT,Long,4.189 USDT,"4,769","19,975.71 USDT",-34.67 USDT,-0.17 %,03/01/2025 02:35 UTC,03/01/2025 09:34 UTC,1.82 % 4.26 USDT,-1.65 % 4.12 USDT
AAVEUSDT,Long,190.772 USDT,540.7,"100,622.54 USDT",-185.23 USDT,-0.18 %,02/28/2025 03:59 UTC,03/01/2025 09:34 UTC,0.91 % 192.51 USDT,-3.90 % 183.34 USDT
BNBUSDT,Long,594.727 USDT,336.1,"199,887.75 USDT",-88.69 USDT,-0.04 %,03/01/2025 02:20 UTC,03/01/2025 09:34 UTC,0.59 % 598.22 USDT,-0.66 % 590.80 USDT
MASKUSDT,Long,2.194 USDT,"13,670","29,998.82 USDT",51.70 USDT,0.17 %,03/01/2025 01:08 UTC,03/01/2025 09:34 UTC,1.31 % 2.22 USDT,-0.17 % 2.19 USDT
MORPHOUSDT,Long,2.09 USDT,"14,698.6","30,719.32 USDT",-138.17 USDT,-0.45 %,02/28/2025 22:36 UTC,03/01/2025 09:34 UTC,2.11 % 2.13 USDT,-1.48 % 2.06 USDT
SWARMSUSDT,Long,0.069 USDT,"348,549","23,908.84 USDT","-1,467.75 USDT",-6.14 %,02/28/2025 04:03 UTC,03/01/2025 09:34 UTC,1.32 % 0.07 USDT,-13.41 % 0.06 USDT
ONDOUSDT,Long,1.01 USDT,"9,894.3","9,989.98 USDT",68.49 USDT,0.69 %,03/01/2025 02:26 UTC,03/01/2025 09:34 UTC,3.00 % 1.04 USDT,-0.58 % 1.00 USDT
MOODENGUSDT,Long,0.06 USDT,"500,219","30,002.07 USDT",-517.00 USDT,-1.72 %,03/01/2025 02:25 UTC,03/01/2025 09:34 UTC,4.12 % 0.06 USDT,-2.35 % 0.06 USDT
PIPPINUSDT,Long,0.03 USDT,"511,418","15,530.87 USDT",-934.79 USDT,-6.02 %,02/28/2025 04:03 UTC,03/01/2025 09:34 UTC,2.15 % 0.03 USDT,-5.69 % 0.03 USDT
ACTUSDT,Long,0.217 USDT,"236,635","50,110.19 USDT","-1,113.56 USDT",-2.22 %,02/28/2025 04:00 UTC,03/01/2025 09:34 UTC,4.15 % 0.23 USDT,-4.08 % 0.21 USDT
ALCHUSDT,Long,0.047 USDT,"2,026,884","95,654.38 USDT","-13,254.17 USDT",-13.86 %,02/28/2025 04:00 UTC,03/01/2025 02:40 UTC,26.67 % 0.06 USDT,-14.46 % 0.04 USDT
SHELLUSDT,Long,0.548 USDT,"38,228","20,111.54 USDT",-11.86 USDT,-0.06 %,02/28/2025 03:58 UTC,02/28/2025 22:07 UTC,4.77 % 0.57 USDT,-4.49 % 0.52 USDT
TRUMPUSDT,Long,12.084 USDT,"1,662.69","20,091.92 USDT","1,189 USDT",5.92 %,02/28/2025 03:59 UTC,02/28/2025 17:46 UTC,9.53 % 13.24 USDT,-0.09 % 12.07 USDT
TSTUSDT,Long,0.092 USDT,"325,952","30,090.89 USDT","-1,001.14 USDT",-3.33 %,02/28/2025 04:01 UTC,02/28/2025 17:46 UTC,1.50 % 0.09 USDT,-3.81 % 0.09 USDT
MORPHOUSDT,Long,2.172 USDT,"13,859.9","30,108.25 USDT",-94.66 USDT,-0.31 %,02/28/2025 03:58 UTC,02/28/2025 17:45 UTC,3.55 % 2.25 USDT,-0.89 % 2.15 USDT
SOLUSDT,Long,144.323 USDT,"6,709","968,262.76 USDT","6,904 USDT",0.71 %,02/28/2025 13:15 UTC,02/28/2025 17:45 UTC,2.40 % 147.79 USDT,-2.58 % 140.60 USDT
BNXUSDT,Long,1.196 USDT,"41,816.5","49,999.99 USDT",-443.86 USDT,-0.89 %,02/28/2025 12:10 UTC,02/28/2025 17:05 UTC,2.34 % 1.22 USDT,-4.65 % 1.14 USDT
