Symbol,Direction,Entry Price,Max Size,Max Size USDT,Realized PnL,Realized PnL %,Open Time,Close Time,Runup,Drawdown,Open_Time_UTC,Close_Time_UTC,Open_Time_KST,Close_Time_KST,Open_Time_KST_Str,Close_Time_KST_Str,PnL_Value,PnL_Sign,PnL_Numeric,Size_USDT_Numeric,Size_USDT_Abs,Cumulative_PnL,Period_Cumulative_PnL
SOLUSDT,Short,247.76 USDT,153.33,"37,989.04 USDT",78.94 USDT,0.21 %,01/23/2025 06:52 UTC,01/23/2025 09:04 UTC,0.68 % 246.09 USDT,-0.74 % 249.60 USDT,2025-01-23 06:52:00,2025-01-23 09:04:00,2025-01-23 15:52:00,2025-01-23 18:04:00,2025-01-23 15:52 KST,2025-01-23 18:04 KST,78.94,1,78.94,37989.04,37989.04,1161.71,1161.71
SUIUSDT,Short,4.379 USDT,"2,046","8,959.23 USDT",14.23 USDT,0.16 %,01/23/2025 06:55 UTC,01/23/2025 09:04 UTC,0.71 % 4.35 USDT,-0.69 % 4.41 USDT,2025-01-23 06:55:00,2025-01-23 09:04:00,2025-01-23 15:55:00,2025-01-23 18:04:00,2025-01-23 15:55 KST,2025-01-23 18:04 KST,14.23,1,14.23,8959.23,8959.23,1175.94,1175.94
XRPUSDT,Short,3.116 USDT,"1,537","4,789.14 USDT",12.84 USDT,0.27 %,01/23/2025 07:02 UTC,01/23/2025 09:04 UTC,0.64 % 3.10 USDT,-0.44 % 3.13 USDT,2025-01-23 07:02:00,2025-01-23 09:04:00,2025-01-23 16:02:00,2025-01-23 18:04:00,2025-01-23 16:02 KST,2025-01-23 18:04 KST,12.84,1,12.84,4789.14,4789.14,1188.78,1188.78
ENAUSDT,Long,0.84 USDT,"8,670","7,280.37 USDT",-99.70 USDT,-1.37 %,01/23/2025 07:16 UTC,01/23/2025 09:00 UTC,0.90 % 0.85 USDT,-1.39 % 0.83 USDT,2025-01-23 07:16:00,2025-01-23 09:00:00,2025-01-23 16:16:00,2025-01-23 18:00:00,2025-01-23 16:16 KST,2025-01-23 18:00 KST,99.7,-1,-99.7,7280.37,7280.37,1089.08,1089.08
AAVEUSDT,Long,334.7 USDT,20.62,"6,901.51 USDT",31.97 USDT,0.46 %,01/23/2025 07:21 UTC,01/23/2025 08:36 UTC,1.36 % 339.24 USDT,-0.43 % 333.25 USDT,2025-01-23 07:21:00,2025-01-23 08:36:00,2025-01-23 16:21:00,2025-01-23 17:36:00,2025-01-23 16:21 KST,2025-01-23 17:36 KST,31.97,1,31.97,6901.51,6901.51,1121.05,1121.05
ETHUSDT,Long,"3,238.6 USDT",16.809,"54,438.92 USDT",51.97 USDT,0.10 %,01/23/2025 07:37 UTC,01/23/2025 18:51 UTC,"1.83 % 3,298 USDT","-1.57 % 3,187 USDT",2025-01-23 07:37:00,2025-01-23 18:51:00,2025-01-23 16:37:00,2025-01-24 03:51:00,2025-01-23 16:37 KST,2025-01-24 03:51 KST,51.97,1,51.97,54438.92,54438.92,1173.02,1173.02
ENAUSDT,Short,0.829 USDT,2,1.66 USDT,-0.93 USDT,-56.24 %,01/23/2025 09:00 UTC,01/23/2025 09:00 UTC,,,2025-01-23 09:00:00,2025-01-23 09:00:00,2025-01-23 18:00:00,2025-01-23 18:00:00,2025-01-23 18:00 KST,2025-01-23 18:00 KST,0.93,-1,-0.93,1.66,1.66,1172.09,1172.09
ENAUSDT,Long,0.831 USDT,"5,125","4,260.46 USDT",-45.08 USDT,-1.06 %,01/23/2025 09:07 UTC,01/23/2025 10:40 UTC,0.65 % 0.84 USDT,-1.10 % 0.82 USDT,2025-01-23 09:07:00,2025-01-23 10:40:00,2025-01-23 18:07:00,2025-01-23 19:40:00,2025-01-23 18:07 KST,2025-01-23 19:40 KST,45.08,-1,-45.08,4260.46,4260.46,1127.01,1127.01
SUIUSDT,Short,4.34 USDT,"4,893.9","21,240.99 USDT",-105.94 USDT,-0.50 %,01/23/2025 09:47 UTC,01/23/2025 20:21 UTC,2.10 % 4.25 USDT,-2.87 % 4.47 USDT,2025-01-23 09:47:00,2025-01-23 20:21:00,2025-01-23 18:47:00,2025-01-24 05:21:00,2025-01-23 18:47 KST,2025-01-24 05:21 KST,105.94,-1,-105.94,21240.99,21240.99,1021.0699999999999,1021.0699999999999
SOLUSDT,Short,246.87 USDT,115.83,"28,594.95 USDT",346.31 USDT,1.21 %,01/23/2025 10:11 UTC,01/23/2025 10:54 UTC,1.68 % 242.79 USDT,-0.18 % 247.31 USDT,2025-01-23 10:11:00,2025-01-23 10:54:00,2025-01-23 19:11:00,2025-01-23 19:54:00,2025-01-23 19:11 KST,2025-01-23 19:54 KST,346.31,1,346.31,28594.95,28594.95,1367.3799999999999,1367.3799999999999
