Symbol,Direction,Entry Price,Max Size,Max Size USDT,Realized PnL,Realized PnL %,Open Time,Close Time,Runup,Drawdown
XRPUSDT,Short,2.092 USDT,"286,867.3","-599,788.96 USDT","1,642 USDT",0.27 %,04/02/2025 21:12 UTC,04/02/2025 22:03 UTC,0.27 % 2.09 USDT,-0.40 % 2.10 USDT
XRPUSDT,Short,2.128 USDT,"470,353.2","-1,001,137.27 USDT","2,363 USDT",0.24 %,04/02/2025 20:27 UTC,04/02/2025 20:58 UTC,0.94 % 2.11 USDT,
BTCUSDT,Long,"87,485.578 USDT",15,"1,312,283.67 USDT","-23,409.25 USDT",-1.78 %,04/02/2025 20:26 UTC,04/02/2025 20:29 UTC,,"-2.61 % 85,200 USDT"
BTCUSDT,Long,"87,540.331 USDT",15,"1,313,104.97 USDT","8,741 USDT",0.67 %,04/02/2025 20:14 UTC,04/02/2025 20:15 UTC,"0.36 % 87,855 USDT","-0.29 % 87,287 USDT"
ACTUSDT,Long,0.088 USDT,"227,122","19,986.33 USDT","-1,108.26 USDT",-5.55 %,04/01/2025 17:00 UTC,04/01/2025 19:56 UTC,4.99 % 0.09 USDT,-7.69 % 0.08 USDT
ACTUSDT,Long,0.096 USDT,"207,964","20,011.75 USDT","1,529 USDT",7.64 %,04/01/2025 10:52 UTC,04/01/2025 12:30 UTC,11.88 % 0.11 USDT,-12.95 % 0.08 USDT
BTCUSDT,Short,"85,153.218 USDT",20,"1,703,064.37 USDT","2,564 USDT",0.15 %,03/28/2025 12:30 UTC,03/28/2025 12:31 UTC,,
BTCUSDT,Short,"87,408.7 USDT",27,"2,360,034.90 USDT","-1,935.48 USDT",-0.08 %,03/24/2025 12:05 UTC,03/24/2025 12:20 UTC,,"-0.20 % 87,580 USDT"
BTCUSDT,Short,"87,463.148 USDT",20,"1,749,262.96 USDT","2,011 USDT",0.12 %,03/24/2025 12:01 UTC,03/24/2025 12:01 UTC,,
BTCUSDT,Short,"83,895.4 USDT",27,"2,265,175.80 USDT",327.85 USDT,0.01 %,03/19/2025 13:41 UTC,03/19/2025 14:30 UTC,"0.07 % 83,840 USDT","-0.45 % 84,271 USDT"
FARTCOINUSDT,Long,0.277 USDT,"270,987.8","75,055.93 USDT","6,626 USDT",8.83 %,03/18/2025 20:58 UTC,03/19/2025 06:18 UTC,15.39 % 0.32 USDT,-0.60 % 0.28 USDT
