Symbol,Direction,Entry Price,Max Size,Max Size USDT,Realized PnL,Realized PnL %,Open Time,Close Time,Runup,Drawdown
BIGTIMEUSDT,Long,0.142 USDT,"351,741","49,968.33 USDT","7,756 USDT",15.52 %,11/21/2024 19:18 UTC,11/25/2024 00:07 UTC,17.46 % 0.17 USDT,-6.69 % 0.13 USDT
ETHUSDT,Long,"3,369.4 USDT",147.892,"498,306.29 USDT",702.71 USDT,0.14 %,11/22/2024 03:51 UTC,11/23/2024 16:26 UTC,"3.88 % 3,500 USDT","-3.25 % 3,260 USDT"
SOLUSDT,Long,243.28 USDT,478.38,"116,380.29 USDT","3,112 USDT",2.67 %,11/21/2024 10:05 UTC,11/21/2024 19:34 UTC,4.19 % 253.48 USDT,-1.28 % 240.16 USDT
ETHUSDT,Long,"3,107.9 USDT",66.74,"207,421.56 USDT","11,686 USDT",5.63 %,11/20/2024 10:39 UTC,11/21/2024 12:59 UTC,"6.86 % 3,321 USDT","-2.45 % 3,031 USDT"
WIFUSDT,Long,3.058 USDT,"18,433","56,369.96 USDT","1,353 USDT",2.40 %,11/20/2024 16:24 UTC,11/21/2024 03:34 UTC,3.16 % 3.15 USDT,-2.66 % 2.98 USDT
WIFUSDT,Long,3.719 USDT,"40,722","151,432.90 USDT",672.18 USDT,0.44 %,11/14/2024 19:54 UTC,11/17/2024 20:56 UTC,6.22 % 3.95 USDT,-9.20 % 3.38 USDT
SOLUSDT,Long,213.83 USDT,350.5,"74,947.42 USDT","8,395 USDT",11.20 %,11/15/2024 12:24 UTC,11/17/2024 11:22 UTC,12.27 % 240.06 USDT,-3.22 % 206.94 USDT
GOATUSDT,Long,0.921 USDT,"65,378","60,232.10 USDT","20,017 USDT",33.23 %,11/14/2024 19:56 UTC,11/17/2024 11:22 UTC,36.98 % 1.26 USDT,-10.80 % 0.82 USDT
kBONKUSDT,Long,0.038 USDT,"4,766,547","178,769.35 USDT","52,600 USDT",29.42 %,11/14/2024 21:20 UTC,11/17/2024 00:25 UTC,29.83 % 0.05 USDT,-12.01 % 0.03 USDT
kPEPEUSDT,Long,0.021 USDT,"9,074,231","193,471.68 USDT","14,376 USDT",7.43 %,11/14/2024 21:53 UTC,11/16/2024 01:04 UTC,12.79 % 0.02 USDT,-11.79 % 0.02 USDT
LINKUSDT,Long,14.134 USDT,"12,496.4","176,624.12 USDT","-9,687.82 USDT",-5.48 %,11/10/2024 21:23 UTC,11/13/2024 19:56 UTC,8.58 % 15.35 USDT,-7.46 % 13.08 USDT
POPCATUSDT,Long,1.546 USDT,"111,799","172,874.79 USDT","22,259 USDT",12.88 %,10/29/2024 22:57 UTC,11/13/2024 19:43 UTC,25.77 % 1.94 USDT,-15.19 % 1.31 USDT
kBONKUSDT,Long,0.037 USDT,"3,989,841","146,742.36 USDT","-3,886.35 USDT",-2.65 %,11/13/2024 00:08 UTC,11/13/2024 19:43 UTC,15.88 % 0.04 USDT,-15.71 % 0.03 USDT
WIFUSDT,Long,2.334 USDT,"58,143","135,699.95 USDT","96,603 USDT",71.19 %,10/25/2024 08:06 UTC,11/13/2024 19:20 UTC,107.18 % 4.84 USDT,-19.46 % 1.88 USDT
