Symbol,Direction,Entry Price,Max Size,Max Size USDT,Realized PnL,Realized PnL %,Open Time,Close Time,Runup,Drawdown
PNUTUSDT,Long,0.174 USDT,111,19.31 USDT,0.17 USDT,0.86 %,03/13/2025 12:26 UTC,03/20/2025 14:20 UTC,24.38 % 0.22 USDT,-5.52 % 0.16 USDT
POPCATUSDT,Long,0.183 USDT,111,20.32 USDT,0.94 USDT,4.64 %,03/13/2025 12:26 UTC,03/20/2025 14:20 UTC,18.13 % 0.22 USDT,-10.49 % 0.16 USDT
VVVUSDT,Long,3.374 USDT,"14,603","49,277.35 USDT",459.96 USDT,0.93 %,03/20/2025 08:21 UTC,03/20/2025 10:28 UTC,3.90 % 3.51 USDT,-0.58 % 3.36 USDT
XRPUSDT,Short,2.463 USDT,"3,977.7","9,797.02 USDT",82.79 USDT,0.85 %,03/19/2025 18:07 UTC,03/20/2025 05:52 UTC,1.17 % 2.43 USDT,-3.50 % 2.55 USDT
MUBARAKUSDT,Short,0.185 USDT,"100,000","18,453.60 USDT","1,372 USDT",7.44 %,03/19/2025 08:09 UTC,03/19/2025 08:10 UTC,3.04 % 0.18 USDT,
EOSUSDT,Short,0.506 USDT,"1,000,000","505,635.77 USDT","-56,158.53 USDT",-11.11 %,03/18/2025 19:48 UTC,03/18/2025 23:36 UTC,,-10.51 % 0.56 USDT
BMTUSDT,Short,0.264 USDT,"461,548","121,796.74 USDT",-205.31 USDT,-0.17 %,03/18/2025 15:00 UTC,03/18/2025 15:09 UTC,,-1.20 % 0.27 USDT
BMTUSDT,Long,0.279 USDT,"35,855","9,999.96 USDT",-339.35 USDT,-3.39 %,03/18/2025 09:59 UTC,03/18/2025 13:35 UTC,6.70 % 0.30 USDT,-8.89 % 0.25 USDT
API3USDT,Short,0.894 USDT,"88,500","-79,126.88 USDT","-2,938.72 USDT",-3.71 %,03/18/2025 08:28 UTC,03/18/2025 13:35 UTC,,-7.62 % 0.97 USDT
LINKUSDT,Long,14.45 USDT,"5,000","72,251.40 USDT","-3,503.72 USDT",-4.85 %,03/14/2025 15:04 UTC,03/18/2025 13:34 UTC,1.60 % 14.68 USDT,-8.65 % 13.20 USDT
SOLUSDT,Long,130.484 USDT,"1,000","130,483.74 USDT","-5,690.35 USDT",-4.36 %,03/14/2025 14:59 UTC,03/18/2025 10:06 UTC,4.75 % 136.68 USDT,-5.62 % 123.15 USDT
BMTUSDT,Short,0.194 USDT,"100,000","19,446.94 USDT",575.43 USDT,2.96 %,03/18/2025 07:07 UTC,03/18/2025 08:50 UTC,9.31 % 0.18 USDT,
AERGOUSDT,Short,0.081 USDT,"1,000,000","81,392.18 USDT","-2,757.77 USDT",-3.39 %,03/18/2025 05:08 UTC,03/18/2025 05:19 UTC,,-3.10 % 0.08 USDT
BMTUSDT,Short,0.178 USDT,"191,698","34,134.41 USDT",164.17 USDT,0.48 %,03/18/2025 02:15 UTC,03/18/2025 02:19 UTC,1.52 % 0.18 USDT,
IPUSDT,Long,5.702 USDT,"10,000","57,015.86 USDT",-519.13 USDT,-0.91 %,03/18/2025 00:25 UTC,03/18/2025 00:28 UTC,0.24 % 5.72 USDT,-1.07 % 5.64 USDT
IPUSDT,Long,5.655 USDT,"52,363","296,110.39 USDT","1,181 USDT",0.40 %,03/18/2025 00:22 UTC,03/18/2025 00:24 UTC,1.33 % 5.73 USDT,-0.15 % 5.65 USDT
1000XUSDT,Long,0.044 USDT,"1,146,814","50,802.19 USDT","3,009 USDT",5.92 %,03/17/2025 07:00 UTC,03/17/2025 07:01 UTC,11.61 % 0.05 USDT,-3.07 % 0.04 USDT
AVAXUSDT,Long,19.343 USDT,"10,000","193,427.85 USDT","-1,293.56 USDT",-0.67 %,03/15/2025 22:05 UTC,03/16/2025 00:26 UTC,0.65 % 19.47 USDT,-0.97 % 19.16 USDT
AVAXUSDT,Long,19.061 USDT,"10,000","190,610.00 USDT",-474.26 USDT,-0.25 %,03/15/2025 20:44 UTC,03/15/2025 21:21 UTC,1.20 % 19.29 USDT,-0.39 % 18.99 USDT
LEVERUSDT,Short,0.001 USDT,"100,000,000","87,668.44 USDT",-418.45 USDT,-0.48 %,03/14/2025 01:00 UTC,03/14/2025 01:06 UTC,,-0.82 % 0.00 USDT
BNBUSDT,Short,590.629 USDT,862,"509,121.97 USDT","9,155 USDT",1.80 %,03/13/2025 14:39 UTC,03/13/2025 14:52 UTC,1.86 % 579.85 USDT,
POPCATUSDT,Long,0.181 USDT,"272,035","49,326.46 USDT",-172.09 USDT,-0.35 %,03/13/2025 12:13 UTC,03/13/2025 12:17 UTC,0.21 % 0.18 USDT,-3.43 % 0.18 USDT
AKTUSDT,Short,1.343 USDT,"23,000","30,882.29 USDT",-418.64 USDT,-1.36 %,03/13/2025 01:25 UTC,03/13/2025 06:30 UTC,0.50 % 1.34 USDT,-2.06 % 1.37 USDT
IDUSDT,Short,0.231 USDT,"800,000","-184,633.30 USDT","3,062 USDT",1.66 %,03/12/2025 00:50 UTC,03/12/2025 01:03 UTC,1.54 % 0.23 USDT,-0.82 % 0.23 USDT
ETHUSDT,Long,"1,932.44 USDT",500,"966,220.20 USDT","-11,421.68 USDT",-1.18 %,03/11/2025 13:28 UTC,03/11/2025 13:36 UTC,"0.23 % 1,936 USDT","-2.14 % 1,891 USDT"
ETHUSDT,Short,"2,095.33 USDT",700,"1,550,878.00 USDT","161,174 USDT",10.39 %,03/06/2025 22:08 UTC,03/11/2025 13:28 UTC,"17.65 % 1,780 USDT","-6.53 % 2,241 USDT"
ARKMUSDT,Short,0.621 USDT,"200,000","-124,167.17 USDT","5,774 USDT",4.65 %,03/11/2025 07:05 UTC,03/11/2025 07:18 UTC,4.69 % 0.59 USDT,
ARKMUSDT,Long,0.55 USDT,"12,322","6,782.42 USDT",956.37 USDT,14.10 %,03/11/2025 06:15 UTC,03/11/2025 06:19 UTC,20.80 % 0.66 USDT,
AAVEUSDT,Long,188.568 USDT,156.2,"29,454.39 USDT",-92.38 USDT,-0.31 %,03/08/2025 12:17 UTC,03/09/2025 10:52 UTC,5.64 % 199.21 USDT,-1.08 % 186.54 USDT
ADAUSDT,Short,0.831 USDT,"200,000","-166,215.73 USDT",-504.48 USDT,-0.30 %,03/07/2025 17:05 UTC,03/07/2025 17:34 UTC,0.01 % 0.83 USDT,-0.46 % 0.83 USDT
ADAUSDT,Short,0.834 USDT,"364,243","303,897.71 USDT","1,359 USDT",0.45 %,03/07/2025 16:10 UTC,03/07/2025 17:01 UTC,2.07 % 0.82 USDT,
PYTHUSDT,Long,0.179 USDT,"555,554","99,584.70 USDT","-2,155.20 USDT",-2.16 %,03/05/2025 14:39 UTC,03/07/2025 16:24 UTC,7.01 % 0.19 USDT,-4.84 % 0.17 USDT
WUSDT,Long,0.109 USDT,"909,090.9","98,825.80 USDT","-4,447.42 USDT",-4.50 %,03/05/2025 14:37 UTC,03/07/2025 16:24 UTC,3.76 % 0.11 USDT,-9.20 % 0.10 USDT
LTCUSDT,Long,102.059 USDT,490.628,"50,072.90 USDT",465.93 USDT,0.93 %,03/04/2025 12:33 UTC,03/07/2025 16:24 UTC,10.65 % 112.93 USDT,-8.06 % 93.83 USDT
LINKUSDT,Long,16.882 USDT,"3,532.46","59,635.98 USDT","-1,488.17 USDT",-2.50 %,03/06/2025 16:09 UTC,03/07/2025 16:24 UTC,3.82 % 17.53 USDT,-6.04 % 15.86 USDT
ETHUSDT,Short,"2,185.723 USDT",700,"-1,530,006.14 USDT","-21,071.01 USDT",-1.38 %,03/03/2025 09:22 UTC,03/06/2025 22:00 UTC,"8.21 % 2,019 USDT","-5.64 % 2,316 USDT"
REZUSDT,Long,0.021 USDT,"2,000,000","41,159.53 USDT","4,786 USDT",11.63 %,03/05/2025 17:05 UTC,03/05/2025 22:26 UTC,20.99 % 0.02 USDT,-8.84 % 0.02 USDT
AEROUSDT,Long,0.604 USDT,"81,806","49,437.50 USDT",476.29 USDT,0.96 %,03/05/2025 18:57 UTC,03/05/2025 22:17 UTC,4.96 % 0.63 USDT,-1.96 % 0.59 USDT
SOLUSDT,Long,140.861 USDT,853,"120,154.28 USDT","1,197 USDT",1.00 %,03/04/2025 17:06 UTC,03/05/2025 14:39 UTC,6.25 % 149.66 USDT,-0.73 % 139.83 USDT
ARBUSDT,Long,0.421 USDT,"304,385.8","128,052.87 USDT","-1,202.37 USDT",-0.94 %,03/05/2025 13:09 UTC,03/05/2025 14:38 UTC,1.83 % 0.43 USDT,-1.92 % 0.41 USDT
LINKUSDT,Long,14.204 USDT,"13,986.01","198,659.80 USDT","9,248 USDT",4.66 %,03/04/2025 18:12 UTC,03/05/2025 14:38 UTC,16.11 % 16.49 USDT,-1.29 % 14.02 USDT
XRPUSDT,Long,2.453 USDT,"40,807.9","100,105.84 USDT",86.82 USDT,0.09 %,03/04/2025 18:13 UTC,03/05/2025 14:38 UTC,3.51 % 2.54 USDT,-1.88 % 2.41 USDT
MORPHOUSDT,Long,1.709 USDT,"11,671.3","19,951.92 USDT",29.04 USDT,0.15 %,03/04/2025 17:42 UTC,03/05/2025 14:38 UTC,6.63 % 1.82 USDT,-0.63 % 1.70 USDT
AAVEUSDT,Long,196.587 USDT,101.7,"19,992.88 USDT","1,672 USDT",8.37 %,03/04/2025 16:59 UTC,03/05/2025 14:38 UTC,15.08 % 226.24 USDT,-0.02 % 196.55 USDT
ENAUSDT,Long,0.348 USDT,"57,364","19,983.14 USDT","1,137 USDT",5.69 %,03/04/2025 17:07 UTC,03/05/2025 14:38 UTC,13.16 % 0.39 USDT,-0.27 % 0.35 USDT
ONDOUSDT,Long,0.951 USDT,"210,526.3","200,107.88 USDT","12,694 USDT",6.34 %,03/04/2025 18:11 UTC,03/05/2025 14:38 UTC,10.71 % 1.05 USDT,-1.01 % 0.94 USDT
RENDERUSDT,Long,3.432 USDT,"5,831.8","20,012.99 USDT","1,184 USDT",5.92 %,03/04/2025 17:06 UTC,03/05/2025 14:36 UTC,10.59 % 3.80 USDT,-0.81 % 3.40 USDT
NEARUSDT,Long,2.737 USDT,"36,489","99,887.63 USDT","4,519 USDT",4.52 %,03/04/2025 17:06 UTC,03/05/2025 14:36 UTC,7.40 % 2.94 USDT,-2.17 % 2.68 USDT
KAITOUSDT,Short,1.75 USDT,"200,003.1","-350,048.36 USDT","-23,209.86 USDT",-6.63 %,03/05/2025 02:56 UTC,03/05/2025 07:10 UTC,1.08 % 1.73 USDT,-9.37 % 1.93 USDT
KAITOUSDT,Long,1.707 USDT,"57,996.9","99,004.19 USDT","3,108 USDT",3.14 %,03/05/2025 02:47 UTC,03/05/2025 02:56 UTC,6.72 % 1.82 USDT,-1.92 % 1.67 USDT
AVAXUSDT,Long,20.181 USDT,"9,852","198,822.42 USDT","-2,048.91 USDT",-1.03 %,03/04/2025 18:11 UTC,03/04/2025 18:20 UTC,0.31 % 20.24 USDT,-1.22 % 19.94 USDT
AI16ZUSDT,Long,0.302 USDT,"162,973","49,176.72 USDT",630.72 USDT,1.28 %,03/04/2025 16:00 UTC,03/04/2025 16:02 UTC,1.97 % 0.31 USDT,
IPUSDT,Long,5.423 USDT,"18,621.9","100,978.55 USDT",-785.87 USDT,-0.78 %,03/04/2025 12:55 UTC,03/04/2025 13:10 UTC,1.34 % 5.50 USDT,-1.54 % 5.34 USDT
HBARUSDT,Long,0.227 USDT,"438,596","99,423.90 USDT","5,799 USDT",5.83 %,03/04/2025 02:32 UTC,03/04/2025 11:11 UTC,5.97 % 0.24 USDT,-1.88 % 0.22 USDT
AERGOUSDT,Short,0.075 USDT,"5,370,470","402,236.20 USDT","2,701 USDT",0.67 %,03/04/2025 08:01 UTC,03/04/2025 08:10 UTC,,
GPSUSDT,Long,0.152 USDT,"234,442","35,601.70 USDT",457.42 USDT,1.28 %,03/04/2025 05:18 UTC,03/04/2025 05:42 UTC,17.81 % 0.18 USDT,-1.22 % 0.15 USDT
ADAUSDT,Long,0.781 USDT,"127,681","99,661.37 USDT","6,584 USDT",6.61 %,03/04/2025 02:31 UTC,03/04/2025 05:07 UTC,6.69 % 0.83 USDT,-0.02 % 0.78 USDT
ADAUSDT,Short,0.865 USDT,"100,000","96,143.60 USDT","13,575 USDT",14.12 %,03/03/2025 17:13 UTC,03/04/2025 02:32 UTC,13.27 % 0.76 USDT,-12.13 % 0.98 USDT
AAVEUSDT,Long,186.752 USDT,107.5,"20,075.85 USDT","-1,599.57 USDT",-7.97 %,02/28/2025 14:03 UTC,03/04/2025 02:02 UTC,21.51 % 226.93 USDT,-9.02 % 169.91 USDT
JUPUSDT,Long,0.734 USDT,"27,647","20,305.07 USDT","-2,509.07 USDT",-12.36 %,02/28/2025 14:02 UTC,03/04/2025 02:02 UTC,18.99 % 0.87 USDT,-13.80 % 0.63 USDT
MORPHOUSDT,Long,2.196 USDT,"8,842.9","19,417.45 USDT","-3,691.17 USDT",-19.01 %,02/28/2025 14:02 UTC,03/04/2025 02:02 UTC,2.44 % 2.25 USDT,-20.62 % 1.74 USDT
LINKUSDT,Long,14.206 USDT,"1,422.37","20,205.54 USDT",-574.56 USDT,-2.84 %,02/28/2025 14:01 UTC,03/04/2025 02:02 UTC,23.42 % 17.53 USDT,-3.94 % 13.65 USDT
HBARUSDT,Long,0.241 USDT,"207,468","49,991.78 USDT","-3,093.67 USDT",-6.19 %,03/03/2025 18:05 UTC,03/04/2025 02:01 UTC,0.95 % 0.24 USDT,-8.85 % 0.22 USDT
HBARUSDT,Long,0.252 USDT,"200,000","50,407.88 USDT","-1,591.66 USDT",-3.16 %,03/03/2025 15:22 UTC,03/03/2025 17:13 UTC,0.31 % 0.25 USDT,-4.28 % 0.24 USDT
ADAUSDT,Short,0.943 USDT,"630,000","-593,426.09 USDT","-16,541.03 USDT",-2.79 %,03/02/2025 16:02 UTC,03/03/2025 17:13 UTC,0.97 % 0.93 USDT,-17.68 % 1.15 USDT
ETHUSDT,Long,"2,437.21 USDT",300,"731,162.93 USDT","-13,802.61 USDT",-1.89 %,03/02/2025 16:42 UTC,03/03/2025 09:10 UTC,"2.65 % 2,501 USDT","-4.37 % 2,330 USDT"
HBARUSDT,Long,0.257 USDT,"389,105","100,042.10 USDT","-3,743.06 USDT",-3.74 %,03/02/2025 18:16 UTC,03/03/2025 09:08 UTC,11.91 % 0.29 USDT,-4.16 % 0.25 USDT
SOLUSDT,Long,141.822 USDT,"1,000","141,821.87 USDT","16,877 USDT",11.90 %,02/28/2025 14:02 UTC,03/03/2025 09:08 UTC,26.92 % 180.00 USDT,-2.34 % 138.50 USDT
XRPUSDT,Long,2.681 USDT,"77,000","206,426.71 USDT","-9,127.56 USDT",-4.42 %,03/02/2025 15:50 UTC,03/03/2025 09:08 UTC,12.15 % 3.01 USDT,-4.73 % 2.55 USDT
SUIUSDT,Long,3.162 USDT,"20,000","63,245.14 USDT","-1,250.72 USDT",-1.98 %,03/02/2025 18:05 UTC,03/03/2025 05:01 UTC,2.83 % 3.25 USDT,-2.98 % 3.07 USDT
ETHUSDT,Short,"2,144.556 USDT",100,"214,455.56 USDT","-25,848.15 USDT",-12.05 %,03/01/2025 13:51 UTC,03/02/2025 16:40 UTC,,"-10.42 % 2,394 USDT"
ADAUSDT,Long,0.786 USDT,"63,004","49,500.94 USDT","7,466 USDT",15.08 %,03/02/2025 15:50 UTC,03/02/2025 16:03 UTC,18.13 % 0.93 USDT,
MINAUSDT,Short,0.325 USDT,"218,000","-70,913.60 USDT","3,037 USDT",4.28 %,02/28/2025 15:03 UTC,03/02/2025 00:20 UTC,6.06 % 0.31 USDT,-2.87 % 0.33 USDT
ETHUSDT,Long,"2,255.43 USDT",1,"2,255.43 USDT",-111.01 USDT,-4.92 %,02/28/2025 01:30 UTC,03/01/2025 13:51 UTC,"1.08 % 2,279 USDT","-8.22 % 2,070 USDT"
LTCUSDT,Long,122.304 USDT,406.504,"49,716.93 USDT",-730.30 USDT,-1.47 %,02/28/2025 04:13 UTC,02/28/2025 04:37 UTC,1.08 % 123.63 USDT,-1.74 % 120.18 USDT
MORPHOUSDT,Long,2.082 USDT,"28,600.5","59,538.87 USDT","4,778 USDT",8.03 %,02/26/2025 16:52 UTC,02/28/2025 04:13 UTC,17.89 % 2.45 USDT,-7.45 % 1.93 USDT
CKBUSDT,Short,0.007 USDT,"30,000,000","-212,271.98 USDT","-4,797.19 USDT",-2.26 %,02/28/2025 00:13 UTC,02/28/2025 02:54 UTC,0.18 % 0.01 USDT,-6.17 % 0.01 USDT
GLMUSDT,Short,0.371 USDT,"100,000","37,087.11 USDT",-189.24 USDT,-0.51 %,02/27/2025 14:05 UTC,02/27/2025 19:21 UTC,1.26 % 0.37 USDT,-4.04 % 0.39 USDT
SHELLUSDT,Short,0.65 USDT,"200,000","-130,085.25 USDT","-1,923.23 USDT",-1.48 %,02/27/2025 12:36 UTC,02/27/2025 19:16 UTC,12.61 % 0.58 USDT,-5.38 % 0.69 USDT
SHELLUSDT,Long,0.635 USDT,"14,705","9,335.36 USDT",-29.75 USDT,-0.32 %,02/27/2025 05:20 UTC,02/27/2025 06:02 UTC,9.52 % 0.70 USDT,-3.71 % 0.61 USDT
