Symbol,Direction,Entry Price,Max Size,Max Size USDT,Realized PnL,Realized PnL %,Open Time,Close Time,Runup,Drawdown
DOGEUSDT,Long,0.081 USDT,"405,852","32,711.67 USDT",-96.72 USDT,-0.30 %,01/29/2024 11:02 UTC,01/30/2024 22:57 UTC,2.67 % 0.08 USDT,-0.87 % 0.08 USDT
RNDRUSDT,Long,4.745 USDT,"8,593.3","40,818.16 USDT",-685.26 USDT,-1.68 %,01/30/2024 21:53 UTC,01/30/2024 22:56 UTC,0.46 % 4.77 USDT,-2.22 % 4.64 USDT
LINKUSDT,Long,15.487 USDT,129.04,"1,999.22 USDT",-2.23 USDT,-0.11 %,01/30/2024 22:55 UTC,01/30/2024 22:55 UTC,,
RNDRUSDT,Long,4.487 USDT,"7,062.5","31,691.78 USDT","1,093 USDT",3.45 %,01/30/2024 13:22 UTC,01/30/2024 21:14 UTC,7.96 % 4.84 USDT,-1.05 % 4.44 USDT
ETHUSDT,Long,"2,319.832 USDT",24.138,"55,996.11 USDT","1,171 USDT",2.09 %,01/30/2024 15:27 UTC,01/30/2024 19:17 UTC,"2.66 % 2,381 USDT","-0.30 % 2,312 USDT"
AIUSDT,Short,1.236 USDT,"40,384","49,907.08 USDT","-2,298.94 USDT",-4.61 %,01/30/2024 11:50 UTC,01/30/2024 18:20 UTC,2.05 % 1.21 USDT,-4.30 % 1.29 USDT
NMRUSDT,Long,20.77 USDT,"2,410.1","50,058.72 USDT",-327.55 USDT,-0.65 %,01/30/2024 14:29 UTC,01/30/2024 16:16 UTC,0.38 % 20.85 USDT,-1.06 % 20.55 USDT
SOLUSDT,Long,104.616 USDT,478,"50,006.54 USDT",-332.48 USDT,-0.66 %,01/30/2024 12:48 UTC,01/30/2024 16:16 UTC,0.74 % 105.39 USDT,-1.07 % 103.50 USDT
JTOUSDT,Long,2.239 USDT,"2,671","5,981.13 USDT",154.53 USDT,2.58 %,01/30/2024 14:47 UTC,01/30/2024 16:06 UTC,4.01 % 2.33 USDT,-0.20 % 2.23 USDT
IMXUSDT,Long,2.003 USDT,"1,991","3,987.02 USDT",-12.59 USDT,-0.32 %,01/29/2024 20:54 UTC,01/30/2024 13:14 UTC,2.39 % 2.05 USDT,-0.48 % 1.99 USDT
ETHUSDT,Long,"2,271.981 USDT",69.957,"158,940.97 USDT","2,533 USDT",1.59 %,01/28/2024 20:39 UTC,01/30/2024 12:45 UTC,"2.71 % 2,333 USDT","-1.76 % 2,232 USDT"
OPUSDT,Short,3.101 USDT,"28,603.2","-88,702.53 USDT","-1,853.85 USDT",-2.09 %,01/29/2024 19:53 UTC,01/30/2024 11:17 UTC,0.39 % 3.09 USDT,-3.35 % 3.21 USDT
SPELLUSDT,Short,0.001 USDT,"19,477,989","9,981.29 USDT",71.99 USDT,0.72 %,01/30/2024 10:36 UTC,01/30/2024 10:37 UTC,,
ARBUSDT,Short,1.887 USDT,"52,916.2","-99,857.64 USDT","-1,230.25 USDT",-1.23 %,01/30/2024 05:32 UTC,01/30/2024 06:18 UTC,,-1.06 % 1.91 USDT
ARBUSDT,Short,1.83 USDT,"40,983.2","-74,982.74 USDT","-2,910.71 USDT",-3.88 %,01/29/2024 19:53 UTC,01/30/2024 05:00 UTC,0.49 % 1.82 USDT,-3.68 % 1.90 USDT
SUPERUSDT,Long,0.69 USDT,"56,393","38,934.43 USDT","1,319 USDT",3.39 %,01/29/2024 20:18 UTC,01/29/2024 21:09 UTC,6.20 % 0.73 USDT,-1.10 % 0.68 USDT
ETHBTC,Long,0.054 USDT,308.71,16.66 USDT,-0.17 USDT,-1.03 %,01/26/2024 19:47 UTC,01/29/2024 15:58 UTC,1.25 % 0.05 USDT,-1.19 % 0.05 USDT
DOGEUSDT,Long,0.081 USDT,"122,824","10,000.68 USDT",-86.16 USDT,-0.86 %,01/29/2024 09:34 UTC,01/29/2024 09:40 UTC,1.13 % 0.08 USDT,-1.10 % 0.08 USDT
ETHUSDT,Long,"2,288.976 USDT",21.844,"50,000.38 USDT",-217.27 USDT,-0.43 %,01/28/2024 08:35 UTC,01/28/2024 11:46 UTC,"0.56 % 2,301 USDT","-0.58 % 2,275 USDT"
ARBUSDT,Short,1.825 USDT,"54,163.2","-98,829.62 USDT","-2,229.24 USDT",-2.26 %,01/28/2024 01:13 UTC,01/28/2024 11:31 UTC,1.02 % 1.81 USDT,-3.72 % 1.90 USDT
ONDOUSDT,Short,0.272 USDT,"91,605","-24,933.96 USDT",488.09 USDT,1.96 %,01/27/2024 22:25 UTC,01/28/2024 00:25 UTC,4.61 % 0.26 USDT,-0.48 % 0.27 USDT
OPUSDT,Short,3.088 USDT,"48,970.6","-151,241.54 USDT",303.76 USDT,0.20 %,01/27/2024 08:48 UTC,01/28/2024 00:25 UTC,0.72 % 3.07 USDT,-0.43 % 3.10 USDT
ARBUSDT,Short,1.792 USDT,"49,297.4","-88,346.58 USDT",-473.65 USDT,-0.54 %,01/27/2024 08:48 UTC,01/28/2024 00:21 UTC,0.42 % 1.78 USDT,-0.55 % 1.80 USDT
DOGEUSDT,Long,0.078 USDT,"772,785","59,273.66 USDT",699.65 USDT,1.18 %,01/23/2024 15:44 UTC,01/28/2024 00:18 UTC,3.55 % 0.08 USDT,-1.01 % 0.08 USDT
ENSUSDT,Long,17.6 USDT,"1,420.9","25,007.37 USDT","2,994 USDT",11.97 %,01/24/2024 16:37 UTC,01/28/2024 00:18 UTC,17.34 % 20.65 USDT,-4.07 % 16.88 USDT
FETUSDT,Long,0.548 USDT,"64,306","35,025.04 USDT","2,483 USDT",7.09 %,01/23/2024 11:58 UTC,01/28/2024 00:18 UTC,14.11 % 0.63 USDT,-2.91 % 0.53 USDT
ETHUSDT,Long,"2,188.418 USDT",67.368,"147,429.33 USDT","4,244 USDT",2.88 %,01/24/2024 03:08 UTC,01/28/2024 00:18 UTC,"4.34 % 2,283 USDT","-0.79 % 2,171 USDT"
