Symbol,Direction,Entry Price,Max Size,Max Size USDT,Realized PnL,Realized PnL %,Open Time,Close Time,Runup,Drawdown
SEIUSDT,Long,0.661 USDT,"105,326","69,585.45 USDT",-596.37 USDT,-0.86 %,11/24/2024 20:55 UTC,12/03/2024 13:54 UTC,5.85 % 0.70 USDT,-1.80 % 0.65 USDT
APTUSDT,Long,12.09 USDT,"4,136","50,005.21 USDT","6,371 USDT",12.74 %,11/22/2024 23:26 UTC,12/03/2024 13:54 UTC,21.37 % 14.67 USDT,-9.63 % 10.93 USDT
EOSUSDT,Long,0.71 USDT,"140,165.7","99,577.74 USDT","56,875 USDT",57.12 %,11/22/2024 16:16 UTC,12/03/2024 13:54 UTC,67.08 % 1.19 USDT,-0.62 % 0.71 USDT
ENSUSDT,Long,41.128 USDT,"2,330.9","99,668.44 USDT","-6,276.84 USDT",-6.30 %,11/30/2024 03:34 UTC,12/03/2024 13:54 UTC,12.86 % 46.42 USDT,-5.45 % 38.89 USDT
ARBUSDT,Long,0.802 USDT,"31,175.9","25,008.98 USDT","6,203 USDT",24.80 %,11/22/2024 23:25 UTC,12/03/2024 13:54 UTC,35.55 % 1.09 USDT,-0.85 % 0.80 USDT
OPUSDT,Long,2.15 USDT,"46,123.9","99,182.87 USDT","12,240 USDT",12.34 %,11/22/2024 17:12 UTC,12/03/2024 13:54 UTC,22.07 % 2.62 USDT,-5.50 % 2.03 USDT
NEARUSDT,Long,6.304 USDT,"13,318","83,959.69 USDT","8,504 USDT",10.13 %,11/22/2024 23:26 UTC,12/03/2024 13:54 UTC,21.06 % 7.63 USDT,-5.43 % 5.96 USDT
AVAXUSDT,Long,48.199 USDT,414,"19,954.56 USDT",759.32 USDT,3.81 %,12/02/2024 13:15 UTC,12/03/2024 13:54 UTC,12.01 % 53.99 USDT,-2.80 % 46.85 USDT
AAVEUSDT,Long,209.784 USDT,447.8,"93,941.36 USDT","9,557 USDT",10.17 %,11/22/2024 23:29 UTC,12/03/2024 13:54 UTC,16.29 % 243.95 USDT,-23.73 % 160.00 USDT
TNSRUSDT,Long,0.705 USDT,"70,422.5","49,622.77 USDT","-3,060.10 USDT",-6.17 %,12/03/2024 00:28 UTC,12/03/2024 13:54 UTC,3.87 % 0.73 USDT,-6.92 % 0.66 USDT
WIFUSDT,Long,3.08 USDT,"16,233.7","49,999.80 USDT",-400.02 USDT,-0.80 %,12/02/2024 22:56 UTC,12/03/2024 13:54 UTC,6.91 % 3.29 USDT,-1.46 % 3.04 USDT
PYTHUSDT,Long,0.401 USDT,"74,812","29,999.61 USDT","7,583 USDT",25.28 %,11/24/2024 12:42 UTC,12/03/2024 13:54 UTC,38.16 % 0.55 USDT,-0.97 % 0.40 USDT
JUPUSDT,Long,1.105 USDT,"19,925","22,009.80 USDT",468.19 USDT,2.13 %,11/22/2024 23:30 UTC,12/03/2024 13:54 UTC,14.93 % 1.27 USDT,-11.12 % 0.98 USDT
ETCUSDT,Long,28.028 USDT,"3,566.97","99,976.18 USDT","15,293 USDT",15.30 %,11/22/2024 16:33 UTC,12/03/2024 13:54 UTC,23.59 % 34.64 USDT,-3.08 % 27.16 USDT
AXSUSDT,Long,7.144 USDT,"13,888","99,216.60 USDT","19,088 USDT",19.24 %,11/24/2024 00:49 UTC,12/03/2024 13:54 UTC,38.17 % 9.87 USDT,-3.95 % 6.86 USDT
ROSEUSDT,Long,0.084 USDT,"357,142","29,824.41 USDT","12,975 USDT",43.51 %,11/22/2024 17:05 UTC,12/03/2024 13:54 UTC,54.43 % 0.13 USDT,-0.48 % 0.08 USDT
ICXUSDT,Long,0.286 USDT,"103,770","29,630.70 USDT","-2,563.75 USDT",-8.65 %,12/03/2024 12:50 UTC,12/03/2024 13:54 UTC,0.55 % 0.29 USDT,-9.68 % 0.26 USDT
POLYXUSDT,Long,0.332 USDT,"90,361","29,998.23 USDT","5,324 USDT",17.75 %,11/23/2024 05:42 UTC,12/03/2024 13:54 UTC,30.44 % 0.43 USDT,-6.60 % 0.31 USDT
RSRUSDT,Long,0.016 USDT,"1,216,841","19,784.18 USDT",593.16 USDT,3.00 %,12/03/2024 09:36 UTC,12/03/2024 13:54 UTC,13.42 % 0.02 USDT,-3.96 % 0.02 USDT
CHRUSDT,Long,0.37 USDT,"135,135","49,999.95 USDT","-4,866.38 USDT",-9.73 %,12/03/2024 09:16 UTC,12/03/2024 13:53 UTC,,-10.16 % 0.33 USDT
STXUSDT,Long,2.483 USDT,"40,160","99,704.08 USDT","-8,036.07 USDT",-8.06 %,12/03/2024 00:08 UTC,12/03/2024 13:53 UTC,0.70 % 2.50 USDT,-8.86 % 2.26 USDT
LINKUSDT,Long,20.554 USDT,"2,426.12","49,865.64 USDT","7,031 USDT",14.10 %,12/02/2024 10:15 UTC,12/03/2024 13:53 UTC,30.96 % 26.92 USDT,-5.30 % 19.46 USDT
DOGEUSDT,Long,0.418 USDT,"603,427","251,933.09 USDT","-10,438.82 USDT",-4.14 %,12/02/2024 14:34 UTC,12/03/2024 13:53 UTC,2.89 % 0.43 USDT,-4.19 % 0.40 USDT
FTMUSDT,Long,0.909 USDT,"169,301","149,263.56 USDT","33,413 USDT",22.39 %,11/22/2024 23:28 UTC,12/03/2024 13:53 UTC,42.10 % 1.29 USDT,-8.74 % 0.83 USDT
TAOUSDT,Long,503.057 USDT,39.766,"20,004.56 USDT","3,124 USDT",15.62 %,11/22/2024 23:29 UTC,12/03/2024 13:53 UTC,35.52 % 681.72 USDT,-3.41 % 485.89 USDT
C98USDT,Long,0.158 USDT,"125,000","19,721.81 USDT","8,113 USDT",41.14 %,11/23/2024 05:42 UTC,12/03/2024 13:53 UTC,51.42 % 0.24 USDT,-0.55 % 0.16 USDT
