Symbol,Direction,Entry Price,Max Size,Max Size USDT,Realized PnL,Realized PnL %,Open Time,Close Time,Runup,Drawdown
TRUMPUSDT,Short,30.887 USDT,"4,831.07","149,217.26 USDT","6,877 USDT",4.61 %,01/18/2025 16:14 UTC,01/18/2025 16:18 UTC,0.70 % 30.67 USDT,
ETHUSDT,Short,"3,217.99 USDT",310.752,"999,996.83 USDT","-37,021.82 USDT",-3.70 %,01/14/2025 13:33 UTC,01/15/2025 23:05 UTC,"1.30 % 3,176 USDT","-7.21 % 3,468 USDT"
SUIUSDT,Short,4.671 USDT,"135,781.8","-634,178.54 USDT","-27,467.83 USDT",-4.33 %,01/14/2025 13:31 UTC,01/15/2025 23:05 UTC,5.21 % 4.44 USDT,-4.27 % 4.88 USDT
USUALUSDT,Short,0.918 USDT,"108,920","99,999.45 USDT","26,807 USDT",26.81 %,01/07/2025 14:00 UTC,01/10/2025 07:32 UTC,42.98 % 0.64 USDT,-0.17 % 0.92 USDT
SOLUSDT,Long,194.159 USDT,"10,538","2,046,051.73 USDT","8,154 USDT",0.40 %,12/28/2024 18:13 UTC,12/28/2024 23:09 UTC,0.94 % 195.98 USDT,-0.80 % 192.61 USDT
1000BONKUSDT,Long,0.032 USDT,"31,548,727","999,999.99 USDT","23,309 USDT",2.33 %,12/22/2024 15:58 UTC,12/26/2024 04:37 UTC,8.75 % 0.03 USDT,-4.98 % 0.03 USDT
MOODENGUSDT,Long,0.29 USDT,"689,845","199,999.85 USDT","-11,567.97 USDT",-5.78 %,12/23/2024 22:29 UTC,12/26/2024 03:50 UTC,0.44 % 0.29 USDT,-7.95 % 0.27 USDT
SOLUSDT,Long,184.169 USDT,"5,429","999,853.98 USDT","70,666 USDT",7.07 %,12/23/2024 15:22 UTC,12/26/2024 03:50 UTC,9.56 % 201.77 USDT,-1.91 % 180.65 USDT
SUIUSDT,Long,4.645 USDT,"107,642.6","499,999.88 USDT","-17,528.41 USDT",-3.51 %,12/24/2024 05:28 UTC,12/25/2024 11:48 UTC,2.26 % 4.75 USDT,-3.94 % 4.46 USDT
MOODENGUSDT,Long,0.269 USDT,"1,115,822","299,999.90 USDT",-372.19 USDT,-0.12 %,12/22/2024 09:55 UTC,12/22/2024 15:24 UTC,4.47 % 0.28 USDT,-3.27 % 0.26 USDT
SUIUSDT,Long,4.489 USDT,"278,477.7","1,249,997.46 USDT","-66,445.63 USDT",-5.32 %,12/21/2024 13:37 UTC,12/22/2024 15:17 UTC,2.26 % 4.59 USDT,-5.87 % 4.23 USDT
