Symbol,Direction,Entry Price,Max Size,Max Size USDT,Realized PnL,Realized PnL %,Open Time,Close Time,Runup,Drawdown,Open_Time_UTC,Close_Time_UTC,Open_Time_KST,Close_Time_KST,Open_Time_KST_Str,Close_Time_KST_Str,PnL_Value,PnL_Sign,PnL_Numeric,Size_USDT_Numeric,Size_USDT_Abs,Cumulative_PnL,Period_Cumulative_PnL
BTCUSDT,Short,"83,535.158 USDT",5.984,"499,874.38 USDT","6,780 USDT",1.36 %,03/10/2025 09:27 UTC,03/10/2025 10:12 UTC,"1.48 % 82,316 USDT",,2025-03-10 09:27:00,2025-03-10 10:12:00,2025-03-10 18:27:00,2025-03-10 19:12:00,2025-03-10 18:27 KST,2025-03-10 19:12 KST,6780.0,1,6780.0,499874.38,499874.38,1473859.4300000002,1473859.4300000002
BTCUSDT,Long,"83,631.619 USDT",71.761,"6,001,488.62 USDT","-8,918.16 USDT",-0.15 %,03/10/2025 11:57 UTC,03/10/2025 11:59 UTC,"0.14 % 83,752 USDT","-0.26 % 83,413 USDT",2025-03-10 11:57:00,2025-03-10 11:59:00,2025-03-10 20:57:00,2025-03-10 20:59:00,2025-03-10 20:57 KST,2025-03-10 20:59 KST,8918.16,-1,-8918.16,6001488.62,6001488.62,1464941.2700000003,1464941.2700000003
BTCUSDT,Short,"83,428.878 USDT",59.913,"4,998,474.37 USDT","-11,709.06 USDT",-0.23 %,03/10/2025 11:59 UTC,03/10/2025 12:04 UTC,"0.04 % 83,392 USDT","-0.19 % 83,583 USDT",2025-03-10 11:59:00,2025-03-10 12:04:00,2025-03-10 20:59:00,2025-03-10 21:04:00,2025-03-10 20:59 KST,2025-03-10 21:04 KST,11709.06,-1,-11709.06,4998474.37,4998474.37,1453232.2100000002,1453232.2100000002
BTCUSDT,Short,"83,659.761 USDT",59.764,"4,999,841.94 USDT","43,644 USDT",0.87 %,03/10/2025 12:05 UTC,03/10/2025 12:26 UTC,"0.86 % 82,946 USDT",,2025-03-10 12:05:00,2025-03-10 12:26:00,2025-03-10 21:05:00,2025-03-10 21:26:00,2025-03-10 21:05 KST,2025-03-10 21:26 KST,43644.0,1,43644.0,4999841.94,4999841.94,1496876.2100000002,1496876.2100000002
GPSUSDT,Long,0.044 USDT,"3,400,048","150,114.80 USDT","-6,968.55 USDT",-4.64 %,03/10/2025 13:50 UTC,03/10/2025 13:57 UTC,2.15 % 0.05 USDT,-7.14 % 0.04 USDT,2025-03-10 13:50:00,2025-03-10 13:57:00,2025-03-10 22:50:00,2025-03-10 22:57:00,2025-03-10 22:50 KST,2025-03-10 22:57 KST,6968.55,-1,-6968.55,150114.8,150114.8,1489907.6600000001,1489907.6600000001
BTCUSDT,Short,"80,327.191 USDT",62.244,"-4,999,885.65 USDT","-28,690.96 USDT",-0.57 %,03/11/2025 05:14 UTC,03/11/2025 08:13 UTC,"0.45 % 79,967 USDT","-0.37 % 80,628 USDT",2025-03-11 05:14:00,2025-03-11 08:13:00,2025-03-11 14:14:00,2025-03-11 17:13:00,2025-03-11 14:14 KST,2025-03-11 17:13 KST,28690.96,-1,-28690.96,-4999885.65,4999885.65,1461216.7000000002,1461216.7000000002
ETHUSDT,Long,"1,951.134 USDT","1,184.252","2,310,634.77 USDT","-63,202.79 USDT",-2.74 %,03/11/2025 13:27 UTC,03/11/2025 13:34 UTC,"0.55 % 1,961 USDT","-2.91 % 1,894 USDT",2025-03-11 13:27:00,2025-03-11 13:34:00,2025-03-11 22:27:00,2025-03-11 22:34:00,2025-03-11 22:27 KST,2025-03-11 22:34 KST,63202.79,-1,-63202.79,2310634.77,2310634.77,1398013.9100000001,1398013.9100000001
ETHUSDT,Long,"1,912.895 USDT","2,616.009","5,004,151.84 USDT","-23,193.32 USDT",-0.46 %,03/11/2025 13:36 UTC,03/11/2025 13:54 UTC,"0.47 % 1,921 USDT","-0.67 % 1,900 USDT",2025-03-11 13:36:00,2025-03-11 13:54:00,2025-03-11 22:36:00,2025-03-11 22:54:00,2025-03-11 22:36 KST,2025-03-11 22:54 KST,23193.32,-1,-23193.32,5004151.84,5004151.84,1374820.59,1374820.59
BTCUSDT,Long,"83,279.8 USDT",48.038,"4,000,595.03 USDT","-13,801.16 USDT",-0.34 %,03/11/2025 19:01 UTC,03/11/2025 19:11 UTC,"0.38 % 83,600 USDT","-0.37 % 82,970 USDT",2025-03-11 19:01:00,2025-03-11 19:11:00,2025-03-12 04:01:00,2025-03-12 04:11:00,2025-03-12 04:01 KST,2025-03-12 04:11 KST,13801.16,-1,-13801.16,4000595.03,4000595.03,1361019.4300000002,1361019.4300000002
BTCUSDT,Long,"81,645.359 USDT",36.746,"3,000,140.35 USDT","25,723 USDT",0.86 %,03/12/2025 04:41 UTC,03/12/2025 08:16 UTC,"1.41 % 82,799 USDT","-0.48 % 81,250 USDT",2025-03-12 04:41:00,2025-03-12 08:16:00,2025-03-12 13:41:00,2025-03-12 17:16:00,2025-03-12 13:41 KST,2025-03-12 17:16 KST,25723.0,1,25723.0,3000140.35,3000140.35,1386742.4300000002,1386742.4300000002
