Symbol,Direction,Entry Price,Max Size,Max Size USDT,Realized PnL,Realized PnL %,Open Time,Close Time,Runup,Drawdown,Open_Time_UTC,Close_Time_UTC,Open_Time_KST,Close_Time_KST,Open_Time_KST_Str,Close_Time_KST_Str,PnL_Value,PnL_Sign,PnL_Numeric,Size_USDT_Numeric,Size_USDT_Abs,Cumulative_PnL,Period_Cumulative_PnL
1000BONKUSDT,Long,0.029 USDT,"16,851,051","499,992.50 USDT","32,287 USDT",6.46 %,12/19/2024 23:24 UTC,12/22/2024 15:17 UTC,18.86 % 0.04 USDT,-15.65 % 0.02 USDT,2024-12-19 23:24:00,2024-12-22 15:17:00,2024-12-20 08:24:00,2024-12-23 00:17:00,2024-12-20 08:24 KST,2024-12-23 00:17 KST,32287.0,1,32287.0,499992.5,499992.5,1831109.7900000003,1831109.7900000003
GOATUSDT,Long,0.487 USDT,"614,124","299,999.57 USDT","5,675 USDT",1.89 %,12/19/2024 23:27 UTC,12/22/2024 15:16 UTC,15.88 % 0.56 USDT,-20.72 % 0.39 USDT,2024-12-19 23:27:00,2024-12-22 15:16:00,2024-12-20 08:27:00,2024-12-23 00:16:00,2024-12-20 08:27 KST,2024-12-23 00:16 KST,5675.0,1,5675.0,299999.57,299999.57,1836784.7900000003,1836784.7900000003
PENGUUSDT,Long,0.029 USDT,"10,178,462","299,977.19 USDT","-36,602.50 USDT",-12.20 %,12/20/2024 00:30 UTC,12/22/2024 15:15 UTC,9.73 % 0.03 USDT,-22.34 % 0.02 USDT,2024-12-20 00:30:00,2024-12-22 15:15:00,2024-12-20 09:30:00,2024-12-23 00:15:00,2024-12-20 09:30 KST,2024-12-23 00:15 KST,36602.5,-1,-36602.5,299977.19,299977.19,1800182.2900000003,1800182.2900000003
ONDOUSDT,Long,1.744 USDT,"286,697.2","499,999.92 USDT","-35,667.29 USDT",-7.13 %,12/20/2024 01:05 UTC,12/22/2024 15:15 UTC,10.37 % 1.92 USDT,-15.40 % 1.48 USDT,2024-12-20 01:05:00,2024-12-22 15:15:00,2024-12-20 10:05:00,2024-12-23 00:15:00,2024-12-20 10:05 KST,2024-12-23 00:15 KST,35667.29,-1,-35667.29,499999.92,499999.92,1764515.0000000002,1764515.0000000002
SOLUSDT,Long,179.125 USDT,"5,582","999,877.16 USDT","18,176 USDT",1.82 %,12/20/2024 10:12 UTC,12/22/2024 03:17 UTC,12.74 % 201.94 USDT,-2.19 % 175.20 USDT,2024-12-20 10:12:00,2024-12-22 03:17:00,2024-12-20 19:12:00,2024-12-22 12:17:00,2024-12-20 19:12 KST,2024-12-22 12:17 KST,18176.0,1,18176.0,999877.16,999877.16,1782691.0000000002,1782691.0000000002
ENSUSDT,Long,32.092 USDT,738,"23,683.90 USDT","1,350 USDT",5.70 %,12/20/2024 12:12 UTC,12/22/2024 03:16 UTC,22.40 % 39.28 USDT,,2024-12-20 12:12:00,2024-12-22 03:16:00,2024-12-20 21:12:00,2024-12-22 12:16:00,2024-12-20 21:12 KST,2024-12-22 12:16 KST,1350.0,1,1350.0,23683.9,23683.9,1784041.0000000002,1784041.0000000002
SUIUSDT,Long,4.489 USDT,"278,477.7","1,249,997.46 USDT","-66,445.63 USDT",-5.32 %,12/21/2024 13:37 UTC,12/22/2024 15:17 UTC,2.26 % 4.59 USDT,-5.87 % 4.23 USDT,2024-12-21 13:37:00,2024-12-22 15:17:00,2024-12-21 22:37:00,2024-12-23 00:17:00,2024-12-21 22:37 KST,2024-12-23 00:17 KST,66445.63,-1,-66445.63,1249997.46,1249997.46,1717595.37,1717595.37
ENAUSDT,Long,1.027 USDT,"389,332","399,999.27 USDT","11,320 USDT",2.83 %,12/22/2024 03:25 UTC,12/22/2024 09:05 UTC,4.05 % 1.07 USDT,-3.64 % 0.99 USDT,2024-12-22 03:25:00,2024-12-22 09:05:00,2024-12-22 12:25:00,2024-12-22 18:05:00,2024-12-22 12:25 KST,2024-12-22 18:05 KST,11320.0,1,11320.0,399999.27,399999.27,1728915.37,1728915.37
MOODENGUSDT,Long,0.269 USDT,"1,115,822","299,999.90 USDT",-372.19 USDT,-0.12 %,12/22/2024 09:55 UTC,12/22/2024 15:24 UTC,4.47 % 0.28 USDT,-3.27 % 0.26 USDT,2024-12-22 09:55:00,2024-12-22 15:24:00,2024-12-22 18:55:00,2024-12-23 00:24:00,2024-12-22 18:55 KST,2024-12-23 00:24 KST,372.19,-1,-372.19,299999.9,299999.9,1728543.1800000002,1728543.1800000002
1000BONKUSDT,Long,0.032 USDT,"31,548,727","999,999.99 USDT","23,309 USDT",2.33 %,12/22/2024 15:58 UTC,12/26/2024 04:37 UTC,8.75 % 0.03 USDT,-4.98 % 0.03 USDT,2024-12-22 15:58:00,2024-12-26 04:37:00,2024-12-23 00:58:00,2024-12-26 13:37:00,2024-12-23 00:58 KST,2024-12-26 13:37 KST,23309.0,1,23309.0,999999.99,999999.99,1751852.1800000002,1751852.1800000002
SOLUSDT,Long,184.169 USDT,"5,429","999,853.98 USDT","70,666 USDT",7.07 %,12/23/2024 15:22 UTC,12/26/2024 03:50 UTC,9.56 % 201.77 USDT,-1.91 % 180.65 USDT,2024-12-23 15:22:00,2024-12-26 03:50:00,2024-12-24 00:22:00,2024-12-26 12:50:00,2024-12-24 00:22 KST,2024-12-26 12:50 KST,70666.0,1,70666.0,999853.98,999853.98,1822518.1800000002,1822518.1800000002
