Symbol,Direction,Entry Price,Max Size,Max Size USDT,Realized PnL,Realized PnL %,Open Time,Close Time,Runup,Drawdown,Open_Time_UTC,Close_Time_UTC,Open_Time_KST,Close_Time_KST,Open_Time_KST_Str,Close_Time_KST_Str,PnL_Value,PnL_Sign,PnL_Numeric,Size_USDT_Numeric,Size_USDT_Abs,Cumulative_PnL,Period_Cumulative_PnL
IOTXUSDT,Long,0.041 USDT,"1,702,793","69,793.27 USDT","2,094 USDT",3.00 %,11/16/2024 03:59 UTC,11/22/2024 13:19 UTC,14.23 % 0.05 USDT,-4.46 % 0.04 USDT,2024-11-16 03:59:00,2024-11-22 13:19:00,2024-11-16 12:59:00,2024-11-22 22:19:00,2024-11-16 12:59 KST,2024-11-22 22:19 KST,2094.0,1,2094.0,69793.27,69793.27,1349738.3499999999,1349738.3499999999
POLYXUSDT,Long,0.292 USDT,"103,333","30,174.92 USDT",-222.26 USDT,-0.74 %,11/16/2024 03:59 UTC,11/16/2024 15:08 UTC,5.16 % 0.31 USDT,-3.84 % 0.28 USDT,2024-11-16 03:59:00,2024-11-16 15:08:00,2024-11-16 12:59:00,2024-11-17 00:08:00,2024-11-16 12:59 KST,2024-11-17 00:08 KST,222.26,-1,-222.26,30174.92,30174.92,1349516.0899999999,1349516.0899999999
SUIUSDT,Long,3.613 USDT,"40,000","144,536.59 USDT","-3,055.89 USDT",-2.11 %,11/16/2024 04:17 UTC,11/22/2024 13:18 UTC,9.29 % 3.95 USDT,-8.04 % 3.32 USDT,2024-11-16 04:17:00,2024-11-22 13:18:00,2024-11-16 13:17:00,2024-11-22 22:18:00,2024-11-16 13:17 KST,2024-11-22 22:18 KST,3055.89,-1,-3055.89,144536.59,144536.59,1346460.2,1346460.2
AXLUSDT,Long,0.705 USDT,"113,165.2","79,817.05 USDT",-377.60 USDT,-0.47 %,11/16/2024 04:17 UTC,11/22/2024 13:18 UTC,15.95 % 0.82 USDT,-6.37 % 0.66 USDT,2024-11-16 04:17:00,2024-11-22 13:18:00,2024-11-16 13:17:00,2024-11-22 22:18:00,2024-11-16 13:17 KST,2024-11-22 22:18 KST,377.6,-1,-377.6,79817.05,79817.05,1346082.5999999999,1346082.5999999999
NEARUSDT,Long,6.045 USDT,"10,000","60,454.78 USDT",-880.80 USDT,-1.46 %,11/16/2024 04:18 UTC,11/16/2024 15:10 UTC,5.72 % 6.39 USDT,-2.14 % 5.92 USDT,2024-11-16 04:18:00,2024-11-16 15:10:00,2024-11-16 13:18:00,2024-11-17 00:10:00,2024-11-16 13:18 KST,2024-11-17 00:10 KST,880.8,-1,-880.8,60454.78,60454.78,1345201.7999999998,1345201.7999999998
ARKMUSDT,Long,2.143 USDT,"15,000","32,150.81 USDT","-1,083.79 USDT",-3.37 %,11/16/2024 04:20 UTC,11/16/2024 15:08 UTC,0.34 % 2.15 USDT,-4.07 % 2.06 USDT,2024-11-16 04:20:00,2024-11-16 15:08:00,2024-11-16 13:20:00,2024-11-17 00:08:00,2024-11-16 13:20 KST,2024-11-17 00:08 KST,1083.79,-1,-1083.79,32150.81,32150.81,1344118.0099999998,1344118.0099999998
FTMUSDT,Long,0.727 USDT,"84,050","61,071.49 USDT","-4,431.90 USDT",-7.26 %,11/16/2024 04:21 UTC,11/20/2024 16:43 UTC,5.68 % 0.77 USDT,-8.02 % 0.67 USDT,2024-11-16 04:21:00,2024-11-20 16:43:00,2024-11-16 13:21:00,2024-11-21 01:43:00,2024-11-16 13:21 KST,2024-11-21 01:43 KST,4431.9,-1,-4431.9,61071.49,61071.49,1339686.1099999999,1339686.1099999999
DYDXUSDT,Long,1.254 USDT,"23,325.1","29,260.88 USDT",507.56 USDT,1.73 %,11/16/2024 04:21 UTC,11/16/2024 15:08 UTC,5.30 % 1.32 USDT,-1.31 % 1.24 USDT,2024-11-16 04:21:00,2024-11-16 15:08:00,2024-11-16 13:21:00,2024-11-17 00:08:00,2024-11-16 13:21 KST,2024-11-17 00:08 KST,507.56,1,507.56,29260.88,29260.88,1340193.67,1340193.67
MINAUSDT,Long,0.667 USDT,"74,131","49,465.50 USDT",76.19 USDT,0.15 %,11/16/2024 04:21 UTC,11/16/2024 15:10 UTC,2.64 % 0.68 USDT,-2.72 % 0.65 USDT,2024-11-16 04:21:00,2024-11-16 15:10:00,2024-11-16 13:21:00,2024-11-17 00:10:00,2024-11-16 13:21 KST,2024-11-17 00:10 KST,76.19,1,76.19,49465.5,49465.5,1340269.8599999999,1340269.8599999999
NTRNUSDT,Long,0.426 USDT,"115,930","49,350.93 USDT","1,477 USDT",2.99 %,11/16/2024 04:22 UTC,11/20/2024 16:23 UTC,14.40 % 0.49 USDT,-2.23 % 0.42 USDT,2024-11-16 04:22:00,2024-11-20 16:23:00,2024-11-16 13:22:00,2024-11-21 01:23:00,2024-11-16 13:22 KST,2024-11-21 01:23 KST,1477.0,1,1477.0,49350.93,49350.93,1341746.8599999999,1341746.8599999999
