Symbol,Direction,Entry Price,Max Size,Max Size USDT,Realized PnL,Realized PnL %,Open Time,Close Time,Runup,Drawdown,Open_Time_UTC,Close_Time_UTC,Open_Time_KST,Close_Time_KST,Open_Time_KST_Str,Close_Time_KST_Str,PnL_Value,PnL_Sign,PnL_Numeric,Size_USDT_Numeric,Size_USDT_Abs,Cumulative_PnL,Period_Cumulative_PnL
SUIUSDT,Short,4.289 USDT,"360,000","-1,544,049.44 USDT","-46,819.98 USDT",-3.03 %,01/23/2025 12:44 UTC,01/24/2025 08:02 UTC,0.43 % 4.27 USDT,-3.79 % 4.46 USDT,2025-01-23 12:44:00,2025-01-24 08:02:00,2025-01-23 21:44:00,2025-01-24 17:02:00,2025-01-23 21:44 KST,2025-01-24 17:02 KST,46819.98,-1,-46819.98,-1544049.44,1544049.44,2151446.0100000007,2151446.0100000007
ENAUSDT,Short,0.777 USDT,"1,500,000","-1,243,040.88 USDT","55,121 USDT",4.43 %,01/25/2025 10:26 UTC,01/29/2025 06:18 UTC,10.63 % 0.70 USDT,-11.45 % 0.88 USDT,2025-01-25 10:26:00,2025-01-29 06:18:00,2025-01-25 19:26:00,2025-01-29 15:18:00,2025-01-25 19:26 KST,2025-01-29 15:18 KST,55121.0,1,55121.0,-1243040.88,1243040.88,2206567.0100000007,2206567.0100000007
XLMUSDT,Short,0.422 USDT,"1,000,000","422,328.98 USDT","13,720 USDT",3.25 %,01/25/2025 10:27 UTC,01/27/2025 19:37 UTC,14.53 % 0.37 USDT,-0.90 % 0.43 USDT,2025-01-25 10:27:00,2025-01-27 19:37:00,2025-01-25 19:27:00,2025-01-28 04:37:00,2025-01-25 19:27 KST,2025-01-28 04:37 KST,13720.0,1,13720.0,422328.98,422328.98,2220287.0100000007,2220287.0100000007
SUIUSDT,Short,4.108 USDT,"110,000","-451,893.85 USDT","-4,977.88 USDT",-1.10 %,01/25/2025 10:28 UTC,01/26/2025 08:51 UTC,,-2.57 % 4.22 USDT,2025-01-25 10:28:00,2025-01-26 08:51:00,2025-01-25 19:28:00,2025-01-26 17:51:00,2025-01-25 19:28 KST,2025-01-26 17:51 KST,4977.88,-1,-4977.88,-451893.85,451893.85,2215309.130000001,2215309.130000001
SOLUSDT,Short,246.303 USDT,"6,000","-1,477,817.20 USDT","-62,268.20 USDT",-4.21 %,01/25/2025 10:28 UTC,01/26/2025 08:51 UTC,,-5.42 % 260.42 USDT,2025-01-25 10:28:00,2025-01-26 08:51:00,2025-01-25 19:28:00,2025-01-26 17:51:00,2025-01-25 19:28 KST,2025-01-26 17:51 KST,62268.2,-1,-62268.2,-1477817.2,1477817.2,2153040.9300000006,2153040.9300000006
BTCUSDT,Short,"101,623.909 USDT",8,"812,991.27 USDT","5,876 USDT",0.72 %,01/27/2025 01:17 UTC,01/28/2025 05:23 UTC,"3.49 % 98,193 USDT","-0.15 % 101,774 USDT",2025-01-27 01:17:00,2025-01-28 05:23:00,2025-01-27 10:17:00,2025-01-28 14:23:00,2025-01-27 10:17 KST,2025-01-28 14:23 KST,5876.0,1,5876.0,812991.27,812991.27,2158916.9300000006,2158916.9300000006
SOLUSDT,Short,236.76 USDT,"4,000","947,038.71 USDT","41,963 USDT",4.43 %,01/27/2025 01:17 UTC,01/27/2025 12:41 UTC,6.83 % 221.63 USDT,-0.36 % 237.61 USDT,2025-01-27 01:17:00,2025-01-27 12:41:00,2025-01-27 10:17:00,2025-01-27 21:41:00,2025-01-27 10:17 KST,2025-01-27 21:41 KST,41963.0,1,41963.0,947038.71,947038.71,2200879.9300000006,2200879.9300000006
SOLUSDT,Short,226.872 USDT,"4,000","907,487.60 USDT","-57,674.15 USDT",-6.36 %,01/27/2025 19:40 UTC,01/28/2025 05:23 UTC,0.55 % 225.63 USDT,-6.10 % 241.60 USDT,2025-01-27 19:40:00,2025-01-28 05:23:00,2025-01-28 04:40:00,2025-01-28 14:23:00,2025-01-28 04:40 KST,2025-01-28 14:23 KST,57674.15,-1,-57674.15,907487.6,907487.6,2143205.7800000007,2143205.7800000007
ETHUSDT,Long,"3,160.8 USDT",250,"790,200.00 USDT","-19,016.06 USDT",-2.41 %,01/29/2025 08:04 UTC,01/29/2025 14:52 UTC,"0.08 % 3,163 USDT","-2.59 % 3,078 USDT",2025-01-29 08:04:00,2025-01-29 14:52:00,2025-01-29 17:04:00,2025-01-29 23:52:00,2025-01-29 17:04 KST,2025-01-29 23:52 KST,19016.06,-1,-19016.06,790200.0,790200.0,2124189.7200000007,2124189.7200000007
SOLUSDT,Long,234.948 USDT,"7,000","1,644,635.36 USDT","-56,255.56 USDT",-3.42 %,01/29/2025 08:04 UTC,01/29/2025 14:52 UTC,0.36 % 235.80 USDT,-3.86 % 225.88 USDT,2025-01-29 08:04:00,2025-01-29 14:52:00,2025-01-29 17:04:00,2025-01-29 23:52:00,2025-01-29 17:04 KST,2025-01-29 23:52 KST,56255.56,-1,-56255.56,1644635.36,1644635.36,2067934.1600000006,2067934.1600000006
INJUSDT,Long,18.63 USDT,"25,000","465,740.93 USDT","-18,978.27 USDT",-4.07 %,01/29/2025 08:04 UTC,01/29/2025 14:52 UTC,0.21 % 18.67 USDT,-4.35 % 17.82 USDT,2025-01-29 08:04:00,2025-01-29 14:52:00,2025-01-29 17:04:00,2025-01-29 23:52:00,2025-01-29 17:04 KST,2025-01-29 23:52 KST,18978.27,-1,-18978.27,465740.93,465740.93,2048955.8900000006,2048955.8900000006
BTCUSDT,Long,"102,900.709 USDT",13,"1,337,709.21 USDT","-16,513.72 USDT",-1.23 %,01/29/2025 08:05 UTC,01/29/2025 14:52 UTC,"0.05 % 102,949 USDT","-1.34 % 101,526 USDT",2025-01-29 08:05:00,2025-01-29 14:52:00,2025-01-29 17:05:00,2025-01-29 23:52:00,2025-01-29 17:05 KST,2025-01-29 23:52 KST,16513.72,-1,-16513.72,1337709.21,1337709.21,2032442.1700000006,2032442.1700000006
