Symbol,Direction,Entry Price,Max Size,Max Size USDT,Realized PnL,Realized PnL %,Open Time,Close Time,Runup,Drawdown,Open_Time_UTC,Close_Time_UTC,Open_Time_KST,Close_Time_KST,Open_Time_KST_Str,Close_Time_KST_Str,PnL_Value,PnL_Sign,PnL_Numeric,Size_USDT_Numeric,Size_USDT_Abs,Cumulative_PnL,Period_Cumulative_PnL
1000PEPEUSDT,Long,0.023 USDT,"130,235,506","3,021,623.68 USDT","-76,900.92 USDT",-2.55 %,12/10/2024 17:05 UTC,12/10/2024 17:36 UTC,1.58 % 0.02 USDT,-3.21 % 0.02 USDT,2024-12-10 17:05:00,2024-12-10 17:36:00,2024-12-11 02:05:00,2024-12-11 02:36:00,2024-12-11 02:05 KST,2024-12-11 02:36 KST,76900.92,-1,-76900.92,3021623.68,3021623.68,7199300.040000005,7199300.040000005
ETHUSDT,Long,"3,562.356 USDT","2,036.413","7,254,427.19 USDT","-45,202.18 USDT",-0.62 %,12/10/2024 17:07 UTC,12/10/2024 17:58 UTC,"0.63 % 3,584 USDT","-0.91 % 3,530 USDT",2024-12-10 17:07:00,2024-12-10 17:58:00,2024-12-11 02:07:00,2024-12-11 02:58:00,2024-12-11 02:07 KST,2024-12-11 02:58 KST,45202.18,-1,-45202.18,7254427.19,7254427.19,7154097.860000005,7154097.860000005
DOGEUSDT,Long,0.38 USDT,"5,181,859","1,967,233.91 USDT","-39,248.54 USDT",-2.00 %,12/10/2024 17:18 UTC,12/10/2024 17:52 UTC,0.30 % 0.38 USDT,-2.60 % 0.37 USDT,2024-12-10 17:18:00,2024-12-10 17:52:00,2024-12-11 02:18:00,2024-12-11 02:52:00,2024-12-11 02:18 KST,2024-12-11 02:52 KST,39248.54,-1,-39248.54,1967233.91,1967233.91,7114849.320000005,7114849.320000005
TRXUSDT,Long,0.256 USDT,"3,560,753","910,148.81 USDT","-4,873.65 USDT",-0.54 %,12/10/2024 17:51 UTC,12/10/2024 17:54 UTC,,-0.87 % 0.25 USDT,2024-12-10 17:51:00,2024-12-10 17:54:00,2024-12-11 02:51:00,2024-12-11 02:54:00,2024-12-11 02:51 KST,2024-12-11 02:54 KST,4873.65,-1,-4873.65,910148.81,910148.81,7109975.670000005,7109975.670000005
BTCUSDT,Short,"94,603.868 USDT",127.003,"-12,014,974.99 USDT","-186,608.48 USDT",-1.55 %,12/10/2024 17:57 UTC,12/10/2024 19:42 UTC,"0.15 % 94,459 USDT","-1.42 % 95,970 USDT",2024-12-10 17:57:00,2024-12-10 19:42:00,2024-12-11 02:57:00,2024-12-11 04:42:00,2024-12-11 02:57 KST,2024-12-11 04:42 KST,186608.48,-1,-186608.48,-12014974.99,12014974.99,6923367.190000004,6923367.190000004
BTCUSDC,Short,"94,551.636 USDT",28.081,"-2,655,104.49 USDT","-13,652.39 USDT",-0.51 %,12/10/2024 18:13 UTC,12/10/2024 18:17 UTC,,"-0.40 % 94,930 USDT",2024-12-10 18:13:00,2024-12-10 18:17:00,2024-12-11 03:13:00,2024-12-11 03:17:00,2024-12-11 03:13 KST,2024-12-11 03:17 KST,13652.39,-1,-13652.39,-2655104.49,2655104.49,6909714.8000000045,6909714.8000000045
ETHUSDT,Short,"3,563.935 USDT",942.473,"-3,358,912.26 USDT","-52,940.61 USDT",-1.58 %,12/10/2024 18:17 UTC,12/10/2024 19:21 UTC,"0.06 % 3,561 USDT","-1.37 % 3,613 USDT",2024-12-10 18:17:00,2024-12-10 19:21:00,2024-12-11 03:17:00,2024-12-11 04:21:00,2024-12-11 03:17 KST,2024-12-11 04:21 KST,52940.61,-1,-52940.61,-3358912.26,3358912.26,6856774.190000004,6856774.190000004
BTCUSDT,Short,"95,995.43 USDT",65.585,"-6,295,860.26 USDT","-55,776.64 USDT",-0.89 %,12/10/2024 20:08 UTC,12/10/2024 21:27 UTC,"0.05 % 95,946 USDT","-0.72 % 96,693 USDT",2024-12-10 20:08:00,2024-12-10 21:27:00,2024-12-11 05:08:00,2024-12-11 06:27:00,2024-12-11 05:08 KST,2024-12-11 06:27 KST,55776.64,-1,-55776.64,-6295860.26,6295860.26,6800997.5500000045,6800997.5500000045
SOLUSDT,Long,215.941 USDT,"18,825","4,043,163.64 USDT","78,867 USDT",1.95 %,12/11/2024 00:59 UTC,12/11/2024 06:19 UTC,1.82 % 219.87 USDT,-2.00 % 211.63 USDT,2024-12-11 00:59:00,2024-12-11 06:19:00,2024-12-11 09:59:00,2024-12-11 15:19:00,2024-12-11 09:59 KST,2024-12-11 15:19 KST,78867.0,1,78867.0,4043163.64,4043163.64,6879864.5500000045,6879864.5500000045
WIFUSDT,Long,2.82 USDT,"201,213.9","567,460.46 USDT","-6,955.44 USDT",-1.23 %,12/11/2024 01:06 UTC,12/11/2024 01:23 UTC,0.72 % 2.84 USDT,-1.52 % 2.78 USDT,2024-12-11 01:06:00,2024-12-11 01:23:00,2024-12-11 10:06:00,2024-12-11 10:23:00,2024-12-11 10:06 KST,2024-12-11 10:23 KST,6955.44,-1,-6955.44,567460.46,567460.46,6872909.110000004,6872909.110000004
