Symbol,Direction,Entry Price,Max Size,Max Size USDT,Realized PnL,Realized PnL %,Open Time,Close Time,Runup,Drawdown,Open_Time_UTC,Close_Time_UTC,Open_Time_KST,Close_Time_KST,Open_Time_KST_Str,Close_Time_KST_Str,PnL_Value,PnL_Sign,PnL_Numeric,Size_USDT_Numeric,Size_USDT_Abs,Cumulative_PnL,Period_Cumulative_PnL
WIFUSDT,Long,0.498 USDT,"10,000","4,980.10 USDT",-101.91 USDT,-2.05 %,03/19/2025 19:49 UTC,03/21/2025 13:25 UTC,7.34 % 0.53 USDT,-3.45 % 0.48 USDT,2025-03-19 19:49:00,2025-03-21 13:25:00,2025-03-20 04:49:00,2025-03-21 22:25:00,2025-03-20 04:49 KST,2025-03-21 22:25 KST,101.91,-1,-101.91,4980.1,4980.1,784894.06,784894.06
TRUMPUSDT,Long,11.317 USDT,"5,732.6","64,875.83 USDT","1,236 USDT",1.91 %,03/19/2025 19:50 UTC,03/20/2025 14:47 UTC,4.00 % 11.77 USDT,-1.57 % 11.14 USDT,2025-03-19 19:50:00,2025-03-20 14:47:00,2025-03-20 04:50:00,2025-03-20 23:47:00,2025-03-20 04:50 KST,2025-03-20 23:47 KST,1236.0,1,1236.0,64875.83,64875.83,786130.06,786130.06
JELLYUSDT,Long,0.019 USDT,"265,957","4,991.22 USDT",542.99 USDT,10.88 %,03/19/2025 19:50 UTC,03/20/2025 18:52 UTC,11.15 % 0.02 USDT,-11.30 % 0.02 USDT,2025-03-19 19:50:00,2025-03-20 18:52:00,2025-03-20 04:50:00,2025-03-21 03:52:00,2025-03-20 04:50 KST,2025-03-21 03:52 KST,542.99,1,542.99,4991.22,4991.22,786673.05,786673.05
IPUSDT,Long,5.548 USDT,"2,158.2","11,974.13 USDT",342.92 USDT,2.86 %,03/19/2025 19:50 UTC,03/21/2025 11:15 UTC,4.25 % 5.78 USDT,-4.55 % 5.30 USDT,2025-03-19 19:50:00,2025-03-21 11:15:00,2025-03-20 04:50:00,2025-03-21 20:15:00,2025-03-20 04:50 KST,2025-03-21 20:15 KST,342.92,1,342.92,11974.13,11974.13,787015.9700000001,787015.9700000001
BERAUSDT,Long,6.095 USDT,"1,967.2","11,989.49 USDT",469.68 USDT,3.92 %,03/19/2025 19:51 UTC,03/21/2025 11:14 UTC,7.47 % 6.55 USDT,-2.08 % 5.97 USDT,2025-03-19 19:51:00,2025-03-21 11:14:00,2025-03-20 04:51:00,2025-03-21 20:14:00,2025-03-20 04:51 KST,2025-03-21 20:14 KST,469.68,1,469.68,11989.49,11989.49,787485.6500000001,787485.6500000001
ZEREBROUSDT,Long,0.032 USDT,"136,363","4,388.30 USDT",947.79 USDT,21.60 %,03/19/2025 19:51 UTC,03/20/2025 14:23 UTC,24.27 % 0.04 USDT,-0.62 % 0.03 USDT,2025-03-19 19:51:00,2025-03-20 14:23:00,2025-03-20 04:51:00,2025-03-20 23:23:00,2025-03-20 04:51 KST,2025-03-20 23:23 KST,947.79,1,947.79,4388.3,4388.3,788433.4400000002,788433.4400000002
LINKUSDT,Long,14.464 USDT,827.5,"11,968.96 USDT",59.14 USDT,0.49 %,03/19/2025 19:57 UTC,03/20/2025 15:03 UTC,4.78 % 15.16 USDT,-0.60 % 14.38 USDT,2025-03-19 19:57:00,2025-03-20 15:03:00,2025-03-20 04:57:00,2025-03-21 00:03:00,2025-03-20 04:57 KST,2025-03-21 00:03 KST,59.14,1,59.14,11968.96,11968.96,788492.5800000002,788492.5800000002
AAVEUSDT,Long,179.95 USDT,55.54,"9,994.42 USDT",-257.19 USDT,-2.57 %,03/19/2025 19:57 UTC,03/20/2025 15:04 UTC,2.58 % 184.60 USDT,-3.86 % 173.00 USDT,2025-03-19 19:57:00,2025-03-20 15:04:00,2025-03-20 04:57:00,2025-03-21 00:04:00,2025-03-20 04:57 KST,2025-03-21 00:04 KST,257.19,-1,-257.19,9994.42,9994.42,788235.3900000002,788235.3900000002
MELANIAUSDT,Long,0.727 USDT,"10,288","7,481.43 USDT",145.03 USDT,1.94 %,03/19/2025 19:59 UTC,03/20/2025 14:51 UTC,4.97 % 0.76 USDT,-2.45 % 0.71 USDT,2025-03-19 19:59:00,2025-03-20 14:51:00,2025-03-20 04:59:00,2025-03-20 23:51:00,2025-03-20 04:59 KST,2025-03-20 23:51 KST,145.03,1,145.03,7481.43,7481.43,788380.4200000003,788380.4200000003
SAGAUSDT,Long,0.391 USDT,"17,500","6,841.10 USDT",-621.36 USDT,-9.08 %,03/19/2025 20:19 UTC,03/21/2025 13:26 UTC,1.56 % 0.40 USDT,-9.19 % 0.35 USDT,2025-03-19 20:19:00,2025-03-21 13:26:00,2025-03-20 05:19:00,2025-03-21 22:26:00,2025-03-20 05:19 KST,2025-03-21 22:26 KST,621.36,-1,-621.36,6841.1,6841.1,787759.0600000003,787759.0600000003
